time,wx (rad/s),wy (rad/s),wz (rad/s)
16.883934,-0.06,0.85,-5.56
16.884104,-0.02,0.72,-5.46
16.884329,-0.00,0.57,-5.37
16.884508,0.01,0.41,-5.31
16.885269,0.00,0.25,-5.27
16.887103,-0.01,0.08,-5.25
16.889792,-0.03,-0.10,-5.26
16.891818,-0.05,-0.27,-5.29
16.894260,-0.08,-0.44,-5.32
16.897723,-0.11,-0.60,-5.36
16.899132,-0.13,-0.75,-5.39
16.901309,-0.16,-0.89,-5.42
16.904160,-0.20,-1.04,-5.44
16.907083,-0.24,-1.19,-5.45
16.909655,-0.27,-1.35,-5.45
16.911070,-0.29,-1.49,-5.44
16.913286,-0.31,-1.61,-5.42
16.915769,-0.33,-1.72,-5.40
16.918903,-0.34,-1.82,-5.38
16.920792,-0.35,-1.89,-5.35
16.922713,-0.37,-1.95,-5.31
16.926052,-0.39,-1.98,-5.27
16.927514,-0.41,-1.98,-5.22
16.929732,-0.44,-1.94,-5.14
16.932629,-0.48,-1.86,-5.06
16.934653,-0.52,-1.77,-4.96
16.939113,-0.57,-1.65,-4.86
16.939415,-0.60,-1.52,-4.76
16.941584,-0.64,-1.38,-4.67
16.945055,-0.67,-1.23,-4.58
16.947602,-0.69,-1.10,-4.48
16.951557,-0.70,-0.97,-4.38
16.959840,-0.71,-0.86,-4.29
16.960151,-0.71,-0.77,-4.19
16.960435,-0.71,-0.67,-4.08
16.960627,-0.71,-0.58,-3.97
16.961687,-0.71,-0.48,-3.84
16.963594,-0.72,-0.39,-3.69
16.979310,-0.74,-0.29,-3.53
16.979859,-0.75,-0.19,-3.34
16.979944,-0.75,-0.09,-3.13
16.980030,-0.74,0.01,-2.92
16.980117,-0.73,0.13,-2.71
16.980200,-0.71,0.25,-2.50
16.980379,-0.70,0.39,-2.30
16.982124,-0.68,0.53,-2.10
16.985081,-0.67,0.67,-1.92
16.986911,-0.66,0.81,-1.75
16.989041,-0.67,0.93,-1.59
16.992435,-0.68,1.03,-1.43
16.994984,-0.70,1.11,-1.27
16.996035,-0.72,1.17,-1.11
16.999081,-0.72,1.20,-0.92
17.002436,-0.72,1.23,-0.72
17.003560,-0.72,1.25,-0.51
17.005599,-0.71,1.29,-0.28
17.007962,-0.69,1.31,-0.03
17.011818,-0.67,1.34,0.23
17.012841,-0.65,1.36,0.51
17.016008,-0.61,1.35,0.81
17.018477,-0.58,1.29,1.13
17.019819,-0.54,1.20,1.47
17.022414,-0.51,1.08,1.81
17.024537,-0.48,0.94,2.16
17.028109,-0.46,0.82,2.50
17.029449,-0.44,0.73,2.84
17.032831,-0.41,0.66,3.17
17.034632,-0.37,0.63,3.47
17.036673,-0.33,0.62,3.76
17.039485,-0.28,0.64,4.03
17.041313,-0.22,0.67,4.28
17.043602,-0.16,0.70,4.52
17.046038,-0.09,0.75,4.75
17.052217,-0.02,0.80,4.97
17.052954,0.06,0.84,5.20
17.053197,0.13,0.89,5.41
17.059238,0.21,0.93,5.61
17.059415,0.28,0.97,5.79
17.060972,0.35,1.03,5.95
17.062629,0.41,1.10,6.10
17.065653,0.47,1.18,6.23
17.074836,0.52,1.26,6.35
17.075234,0.56,1.34,6.47
17.075360,0.60,1.41,6.59
17.075475,0.63,1.47,6.70
17.078525,0.67,1.52,6.83
17.080155,0.70,1.56,6.94
17.083188,0.72,1.59,7.06
17.083996,0.75,1.61,7.17
17.086287,0.77,1.64,7.28
17.089144,0.80,1.67,7.38
17.092114,0.82,1.69,7.48
17.094484,0.85,1.73,7.57
17.095612,0.87,1.76,7.66
17.099182,0.89,1.79,7.73
17.102007,0.92,1.82,7.81
17.104554,0.95,1.83,7.89
17.106176,0.98,1.85,7.97
17.107789,1.00,1.86,8.05
17.110139,1.02,1.87,8.13
17.112341,1.05,1.87,8.21
17.114646,1.08,1.87,8.28
17.118345,1.12,1.86,8.36
17.119413,1.15,1.83,8.43
17.121820,1.17,1.80,8.51
17.125390,1.18,1.77,8.58
17.127994,1.18,1.73,8.66
17.130360,1.16,1.68,8.73
17.131284,1.12,1.61,8.82
17.135805,1.09,1.55,8.90
17.136340,1.09,1.50,8.99
17.141781,1.13,1.49,9.07
17.142013,1.16,1.48,9.14
17.144479,1.19,1.46,9.22
17.146582,1.20,1.43,9.29
17.147927,1.20,1.37,9.34
17.160629,1.18,1.29,9.39
17.161080,1.14,1.20,9.43
17.161225,1.11,1.11,9.46
17.161457,1.08,1.02,9.48
17.161622,1.06,0.94,9.49
17.163758,1.04,0.86,9.48
17.165767,1.03,0.78,9.45
17.166850,1.01,0.71,9.40
17.169971,1.00,0.65,9.35
17.171639,0.99,0.60,9.29
17.175017,0.99,0.57,9.23
17.177617,1.00,0.55,9.16
17.178785,1.01,0.54,9.09
17.181118,1.01,0.55,9.02
17.184601,1.01,0.57,8.94
17.187556,1.00,0.60,8.87
17.188673,0.99,0.61,8.78
17.190817,0.98,0.60,8.69
17.192896,0.97,0.59,8.59
17.195223,0.95,0.55,8.49
17.198734,0.91,0.49,8.37
17.200123,0.87,0.37,8.23
17.203680,0.82,0.22,8.08
17.205653,0.77,0.03,7.91
17.207950,0.72,-0.19,7.73
17.209488,0.67,-0.41,7.54
17.211870,0.61,-0.66,7.35
17.214261,0.55,-0.92,7.14
17.219084,0.47,-1.17,6.93
17.219386,0.37,-1.42,6.70
17.222341,0.26,-1.66,6.43
17.224524,0.15,-1.90,6.11
17.226585,0.06,-2.10,5.74
17.228538,-0.01,-2.25,5.33
17.231340,-0.07,-2.28,4.90
17.244631,-0.12,-2.19,4.48
17.245246,-0.16,-1.96,4.08
17.245457,-0.19,-1.63,3.71
17.245643,-0.21,-1.22,3.36
17.245826,-0.22,-0.76,3.04
17.246003,-0.24,-0.26,2.71
17.248890,-0.27,0.24,2.37
17.267296,-0.29,0.74,2.03
17.267869,-0.29,1.23,1.70
17.268074,-0.30,1.67,1.37
17.268330,-0.30,2.06,1.05
17.268565,-0.31,2.36,0.73
17.268800,-0.32,2.58,0.43
17.268987,-0.33,2.72,0.13
17.269166,-0.35,2.79,-0.15
17.269347,-0.37,2.78,-0.43
17.271121,-0.39,2.70,-0.70
17.274268,-0.40,2.56,-0.97
17.276982,-0.39,2.39,-1.24
17.278404,-0.36,2.19,-1.52
17.280672,-0.31,2.00,-1.79
17.284943,-0.26,1.83,-2.05
17.285425,-0.21,1.67,-2.29
17.288534,-0.11,1.49,-2.50
17.290831,0.02,1.36,-2.69
17.292755,0.16,1.36,-2.88
17.294790,0.38,1.18,-3.14
17.299402,0.71,0.75,-3.50
17.299704,1.04,0.42,-3.92
17.302031,1.14,0.45,-4.31
17.305720,0.92,0.70,-4.68
17.307653,0.35,1.07,-4.98
17.309072,-0.43,1.62,-4.90
17.311979,-1.31,2.29,-4.13
17.313828,-2.03,2.41,-2.69
17.316394,-1.87,1.44,-1.31
17.318618,-0.98,-0.55,-0.60
17.321909,-0.32,-3.13,-0.87
17.324750,-0.18,-5.38,-1.97
17.326972,-0.39,-6.52,-3.71
17.328353,-0.65,-6.28,-5.99
17.330499,-0.52,-5.20,-8.32
17.333074,-0.05,-3.82,-10.05
17.335310,0.43,-2.48,-10.89
17.339406,0.73,-1.23,-10.86
17.340804,0.95,-0.10,-10.22
17.342382,1.03,0.91,-9.29
17.345218,0.97,1.79,-8.23
17.347119,0.83,2.47,-7.13
17.352022,0.67,2.80,-6.11
17.352465,0.87,2.63,-5.24
17.360401,1.12,1.99,-4.46
17.360642,1.45,1.09,-3.84
17.360837,1.72,0.15,-3.38
17.361247,1.72,-0.57,-3.20
17.363847,1.35,-0.82,-3.39
17.379487,0.79,-0.53,-3.95
17.379824,0.35,-0.05,-4.79
17.379925,0.15,0.22,-5.46
17.380012,0.05,0.25,-5.75
17.380104,-0.02,0.04,-5.70
17.380196,-0.04,-0.36,-5.39
17.380336,-0.04,-0.80,-4.99
17.384157,0.03,-1.12,-4.60
17.385923,0.12,-1.20,-4.23
17.387302,0.17,-1.07,-3.96
17.389655,0.14,-0.81,-3.82
17.393035,0.03,-0.55,-3.78
17.394308,-0.12,-0.33,-3.82
17.399131,-0.27,-0.18,-3.84
17.399393,-0.40,-0.08,-3.82
17.403274,-0.47,-0.02,-3.78
17.404740,-0.48,0.01,-3.72
17.406744,-0.45,-0.02,-3.63
17.408603,-0.36,-0.11,-3.53
17.411006,-0.22,-0.26,-3.41
17.414394,-0.08,-0.47,-3.28
17.416602,0.00,-0.71,-3.17
17.418464,0.00,-0.94,-3.08
17.420771,-0.05,-1.08,-3.03
17.422985,-0.11,-1.11,-2.99
17.425211,-0.16,-1.04,-2.92
17.427620,-0.19,-0.90,-2.85
17.430153,-0.21,-0.77,-2.77
17.433456,-0.23,-0.72,-2.70
17.434928,-0.26,-0.73,-2.65
17.439427,-0.29,-0.78,-2.58
17.439702,-0.32,-0.85,-2.52
17.441776,-0.33,-0.90,-2.47
17.446007,-0.32,-0.91,-2.41
17.448229,-0.31,-0.90,-2.36
17.452785,-0.31,-0.88,-2.31
17.453204,-0.33,-0.86,-2.26
17.454723,-0.35,-0.86,-2.23
17.456131,-0.39,-0.87,-2.19
17.458650,-0.42,-0.86,-2.11
17.460885,-0.48,-0.86,-2.01
17.463404,-0.55,-0.85,-1.93
17.466135,-0.62,-0.84,-1.86
17.485054,-0.67,-0.82,-1.80
17.485576,-0.70,-0.81,-1.74
17.485768,-0.73,-0.80,-1.67
17.485959,-0.75,-0.81,-1.58
17.486133,-0.76,-0.82,-1.46
17.486309,-0.77,-0.85,-1.34
17.486481,-0.78,-0.88,-1.23
17.486654,-0.77,-0.91,-1.13
17.487063,-0.76,-0.94,-1.06
17.489525,-0.75,-0.96,-1.01
17.492140,-0.73,-1.00,-0.93
17.495281,-0.72,-1.05,-0.81
17.496455,-0.70,-1.10,-0.62
17.499946,-0.68,-1.15,-0.42
17.501621,-0.66,-1.19,-0.23
17.503656,-0.63,-1.19,-0.08
17.505910,-0.60,-1.12,0.05
17.508183,-0.56,-0.95,0.15
17.510591,-0.54,-0.70,0.22
17.513335,-0.53,-0.39,0.25
17.515443,-0.52,-0.10,0.24
17.518383,-0.52,0.09,0.16
17.520167,-0.49,0.14,0.05
17.522417,-0.45,0.08,-0.08
17.524859,-0.42,-0.07,-0.21
17.527129,-0.41,-0.27,-0.31
17.529504,-0.37,-0.46,-0.38
17.531852,-0.31,-0.63,-0.44
17.536966,-0.24,-0.76,-0.48
17.540389,-0.18,-0.90,-0.51
17.540675,-0.13,-1.03,-0.55
17.542117,-0.10,-1.17,-0.59
17.544370,-0.08,-1.34,-0.61
17.546632,-0.07,-1.56,-0.62
17.549666,-0.06,-1.80,-0.61
17.559629,-0.06,-2.02,-0.56
17.560016,-0.07,-2.23,-0.50
17.560170,-0.07,-2.41,-0.43
17.560353,-0.06,-2.56,-0.36
17.560485,-0.05,-2.67,-0.30
17.562861,-0.03,-2.75,-0.26
17.564997,0.01,-2.81,-0.23
17.568297,0.07,-2.86,-0.22
17.570291,0.11,-2.89,-0.23
17.572381,0.16,-2.91,-0.26
17.574712,0.20,-2.91,-0.31
17.577964,0.21,-2.91,-0.39
17.580198,0.19,-2.91,-0.49
17.582786,0.18,-2.88,-0.61
17.584213,0.16,-2.82,-0.76
17.586799,0.14,-2.72,-0.94
17.589393,0.12,-2.57,-1.17
17.591878,0.09,-2.37,-1.43
17.594706,-0.00,-2.18,-1.71
17.596101,-0.13,-2.05,-1.98
17.598509,-0.24,-1.93,-2.24
17.600971,-0.28,-1.81,-2.51
17.604356,-0.32,-1.67,-2.78
17.606668,-0.38,-1.49,-3.03
17.607776,-0.45,-1.32,-3.25
17.610254,-0.52,-1.18,-3.45
17.612570,-0.57,-1.06,-3.65
17.614866,-0.64,-0.94,-3.83
17.619588,-0.69,-0.82,-4.00
17.620593,-0.70,-0.68,-4.16
17.622109,-0.72,-0.50,-4.31
17.624531,-0.72,-0.29,-4.44
17.626670,-0.72,-0.06,-4.55
17.629067,-0.70,0.17,-4.66
17.631531,-0.66,0.38,-4.76
17.636824,-0.59,0.60,-4.90
17.637221,-0.53,0.82,-5.07
17.646874,-0.51,1.06,-5.24
17.647062,-0.53,1.26,-5.36
17.647247,-0.55,1.41,-5.44
17.647430,-0.52,1.47,-5.46
17.648591,-0.46,1.46,-5.46
17.665168,-0.39,1.39,-5.43
17.665654,-0.34,1.28,-5.40
17.665869,-0.30,1.17,-5.39
17.666051,-0.27,1.07,-5.39
17.666227,-0.25,0.96,-5.40
17.666412,-0.25,0.85,-5.41
17.666602,-0.25,0.74,-5.43
17.667766,-0.25,0.62,-5.45
17.669469,-0.24,0.51,-5.47
17.672335,-0.24,0.40,-5.50
17.674182,-0.24,0.31,-5.52
17.679155,-0.24,0.20,-5.53
17.679439,-0.25,0.10,-5.53
17.681339,-0.25,-0.01,-5.53
17.684044,-0.25,-0.12,-5.52
17.686803,-0.26,-0.23,-5.49
17.689037,-0.26,-0.32,-5.45
17.691062,-0.25,-0.40,-5.40
17.693126,-0.25,-0.47,-5.34
17.695451,-0.24,-0.54,-5.30
17.698317,-0.22,-0.60,-5.25
17.700771,-0.20,-0.66,-5.21
17.703889,-0.19,-0.70,-5.18
17.706350,-0.17,-0.74,-5.13
17.707378,-0.17,-0.77,-5.07
17.709775,-0.17,-0.79,-4.98
17.712110,-0.17,-0.81,-4.86
17.714594,-0.20,-0.83,-4.73
17.718329,-0.22,-0.84,-4.60
17.720419,-0.26,-0.84,-4.46
17.721630,-0.29,-0.81,-4.34
17.724608,-0.32,-0.77,-4.22
17.726315,-0.35,-0.72,-4.11
17.728817,-0.39,-0.66,-4.01
17.732410,-0.43,-0.60,-3.90
17.736790,-0.45,-0.54,-3.78
17.737257,-0.47,-0.47,-3.66
17.744557,-0.48,-0.41,-3.53
17.744755,-0.50,-0.34,-3.40
17.744932,-0.51,-0.28,-3.24
17.745376,-0.54,-0.22,-3.08
17.749004,-0.57,-0.17,-2.91
17.765972,-0.62,-0.11,-2.72
17.766418,-0.66,-0.05,-2.53
17.766571,-0.70,0.02,-2.34
17.766698,-0.72,0.11,-2.14
17.766821,-0.73,0.20,-1.95
17.766947,-0.74,0.31,-1.75
17.767080,-0.74,0.42,-1.55
17.767206,-0.76,0.51,-1.37
17.769109,-0.78,0.60,-1.19
17.772136,-0.81,0.68,-1.01
17.775094,-0.84,0.74,-0.84
17.776096,-0.86,0.80,-0.67
17.778520,-0.88,0.86,-0.49
17.780919,-0.90,0.92,-0.31
17.783574,-0.91,0.98,-0.12
17.786441,-0.92,1.05,0.09
17.788857,-0.93,1.12,0.32
17.790818,-0.94,1.17,0.57
17.792684,-0.97,1.20,0.83
17.794995,-0.99,1.21,1.11
17.799645,-1.01,1.18,1.39
17.800709,-1.03,1.13,1.68
17.802279,-1.05,1.04,1.98
17.805874,-1.05,0.94,2.30
17.807445,-1.05,0.82,2.62
17.810840,-1.04,0.71,2.95
17.813713,-1.03,0.61,3.28
17.814189,-1.01,0.54,3.60
17.817188,-0.98,0.50,3.92
17.819324,-0.95,0.49,4.23
17.821178,-0.91,0.51,4.54
17.823718,-0.86,0.54,4.82
17.826350,-0.80,0.58,5.09
17.829304,-0.74,0.63,5.35
17.834183,-0.67,0.68,5.59
17.834985,-0.59,0.74,5.82
17.838328,-0.51,0.79,6.03
17.838678,-0.43,0.86,6.22
17.839970,-0.35,0.92,6.39
17.846988,-0.26,0.99,6.54
17.847367,-0.18,1.06,6.68
17.847488,-0.10,1.13,6.80
17.851390,-0.03,1.17,6.91
17.856388,0.03,1.20,7.01
17.856549,0.10,1.20,7.11
17.858169,0.16,1.18,7.21
17.859115,0.22,1.15,7.31
17.861552,0.28,1.11,7.41
17.863823,0.33,1.06,7.51
17.866242,0.38,1.01,7.60
17.868658,0.42,0.96,7.70
17.872191,0.46,0.90,7.79
17.873181,0.50,0.84,7.89
17.875981,0.54,0.78,7.99
17.878267,0.58,0.71,8.09
17.880623,0.61,0.63,8.19
17.883752,0.65,0.54,8.29
17.885042,0.70,0.44,8.39
17.887449,0.75,0.33,8.47
17.890111,0.80,0.21,8.55
17.892085,0.86,0.10,8.63
17.895805,0.93,-0.02,8.70
17.898926,0.99,-0.13,8.76
17.899870,1.06,-0.24,8.83
17.901923,1.12,-0.36,8.91
17.904526,1.16,-0.48,8.99
17.906872,1.18,-0.59,9.07
17.909797,1.19,-0.68,9.15
17.911480,1.24,-0.72,9.23
17.914064,1.33,-0.69,9.28
17.916315,1.42,-0.63,9.33
17.918719,1.49,-0.56,9.37
17.920591,1.54,-0.50,9.41
17.922943,1.58,-0.46,9.44
17.926310,1.60,-0.42,9.47
17.927659,1.62,-0.38,9.49
17.930131,1.63,-0.34,9.50
17.932488,1.65,-0.29,9.50
17.936382,1.67,-0.25,9.49
17.939870,1.69,-0.19,9.45
17.940015,1.70,-0.12,9.41
17.942467,1.71,-0.04,9.35
17.944792,1.71,0.04,9.29
17.946756,1.71,0.12,9.23
17.949310,1.71,0.19,9.16
17.951706,1.71,0.27,9.08
17.954473,1.70,0.35,9.00
17.956354,1.69,0.43,8.90
17.958928,1.67,0.52,8.80
17.960892,1.65,0.62,8.69
17.963320,1.64,0.73,8.58
17.965976,1.62,0.85,8.45
17.968360,1.60,0.98,8.32
17.971535,1.57,1.10,8.18
17.974671,1.53,1.23,8.03
17.976204,1.49,1.35,7.87
17.978517,1.43,1.45,7.71
17.979973,1.36,1.55,7.53
17.982592,1.27,1.62,7.33
17.985730,1.17,1.63,7.12
17.988104,1.04,1.58,6.89
17.989602,0.89,1.41,6.63
17.991816,0.74,1.13,6.36
17.995110,0.57,0.76,6.08
17.998619,0.41,0.35,5.80
17.998909,0.26,-0.07,5.50
18.001316,0.11,-0.45,5.21
18.004506,-0.01,-0.76,4.91
18.007003,-0.11,-0.97,4.60
18.009665,-0.18,-1.03,4.25
18.011932,-0.23,-0.98,3.87
18.013305,-0.26,-0.85,3.46
18.015591,-0.29,-0.68,3.04
18.019308,-0.30,-0.48,2.63
18.022103,-0.29,-0.27,2.23
18.022775,-0.29,-0.04,1.86
18.026030,-0.28,0.20,1.53
18.027726,-0.26,0.42,1.22
18.029821,-0.26,0.61,0.95
18.032337,-0.27,0.77,0.70
18.038308,-0.26,0.92,0.46
18.038554,-0.25,1.04,0.24
18.041555,-0.25,1.12,0.01
18.041666,-0.24,1.16,-0.22
18.044767,-0.24,1.15,-0.45
18.049382,-0.23,1.07,-0.69
18.049606,-0.21,0.95,-0.92
18.057523,-0.18,0.80,-1.16
18.057902,-0.15,0.66,-1.38
18.058046,-0.12,0.52,-1.59
18.058757,-0.09,0.41,-1.79
18.061134,-0.06,0.32,-1.96
18.064025,-0.03,0.27,-2.12
18.066118,-0.02,0.25,-2.27
18.068850,-0.02,0.27,-2.40
18.070959,-0.01,0.30,-2.51
18.072863,0.04,0.33,-2.61
18.074853,0.08,0.46,-2.73
18.078404,0.12,0.59,-2.87
18.079514,0.17,0.42,-3.05
18.082794,0.23,0.29,-3.29
18.084567,0.21,0.53,-3.58
18.087632,0.01,0.97,-3.90
18.089067,-0.35,1.42,-4.17
18.091367,-0.78,1.95,-4.22
18.093848,-1.25,2.58,-3.82
18.096133,-1.70,2.86,-2.95
18.098530,-1.64,2.30,-2.01
18.100919,-0.98,0.99,-1.66
18.103550,-0.47,-0.92,-2.14
18.106556,-0.24,-2.85,-3.20
18.108982,-0.21,-3.93,-4.67
18.111622,-0.14,-3.96,-6.47
18.112851,0.19,-3.32,-8.25
18.115161,0.74,-2.45,-9.61
18.118546,1.22,-1.54,-10.27
18.120095,1.45,-0.57,-10.25
18.122394,1.47,0.35,-9.78
18.124824,1.35,1.08,-9.03
18.126975,1.15,1.59,-8.07
18.129288,1.03,1.87,-7.05
18.131804,0.91,1.77,-6.00
18.137006,0.98,1.50,-5.00
18.137423,1.14,1.21,-4.14
18.138882,1.18,1.01,-3.51
18.141244,1.00,0.91,-3.30
18.144020,0.68,0.88,-3.59
18.146028,0.46,0.73,-4.19
18.149441,0.36,0.34,-4.76
18.166333,0.22,-0.26,-5.10
18.166661,0.05,-0.98,-5.20
18.166758,-0.08,-1.57,-5.11
18.166843,-0.13,-1.85,-4.87
18.166933,-0.10,-1.84,-4.55
18.167026,-0.01,-1.69,-4.21
18.167112,0.09,-1.54,-3.88
18.167193,0.14,-1.46,-3.63
18.170400,0.13,-1.41,-3.48
18.172907,0.11,-1.35,-3.41
18.174306,0.09,-1.24,-3.41
18.178744,0.08,-1.07,-3.44
18.179105,0.01,-0.91,-3.47
18.181528,-0.12,-0.81,-3.50
18.184130,-0.23,-0.76,-3.49
18.186471,-0.28,-0.76,-3.44
18.189210,-0.24,-0.77,-3.35
18.191456,-0.16,-0.81,-3.23
18.193361,-0.09,-0.86,-3.12
18.195649,-0.06,-0.94,-3.04
18.199472,-0.06,-1.00,-2.97
18.200925,-0.09,-0.99,-2.91
18.204121,-0.14,-0.91,-2.85
18.205818,-0.21,-0.77,-2.77
18.207653,-0.29,-0.61,-2.69
18.210555,-0.35,-0.49,-2.60
18.212440,-0.42,-0.43,-2.52
18.214751,-0.47,-0.44,-2.45
18.219297,-0.51,-0.49,-2.37
18.220185,-0.52,-0.54,-2.29
18.221876,-0.52,-0.60,-2.20
18.224189,-0.51,-0.66,-2.10
18.226749,-0.49,-0.73,-2.03
18.228927,-0.47,-0.80,-1.97
18.231846,-0.44,-0.85,-1.91
18.233787,-0.42,-0.90,-1.85
18.237568,-0.42,-0.95,-1.78
18.242612,-0.44,-1.00,-1.71
18.242820,-0.48,-1.02,-1.63
18.243459,-0.52,-1.03,-1.58
18.245536,-0.55,-1.01,-1.52
18.248059,-0.57,-0.98,-1.45
18.261349,-0.60,-0.94,-1.35
18.261654,-0.63,-0.92,-1.26
18.261750,-0.65,-0.89,-1.17
18.261830,-0.68,-0.87,-1.10
18.261904,-0.70,-0.87,-1.04
18.262193,-0.72,-0.90,-0.94
18.264601,-0.75,-0.97,-0.83
18.267194,-0.77,-1.03,-0.74
18.269403,-0.77,-1.10,-0.61
18.271578,-0.75,-1.17,-0.43
18.274235,-0.72,-1.23,-0.25
18.276265,-0.69,-1.25,-0.07
18.278737,-0.66,-1.24,0.08
18.280996,-0.64,-1.18,0.19
18.284057,-0.64,-1.11,0.27
18.287415,-0.65,-0.98,0.32
18.289603,-0.62,-0.78,0.36
18.291605,-0.58,-0.55,0.38
18.293090,-0.57,-0.33,0.37
18.295293,-0.57,-0.13,0.34
18.298558,-0.60,-0.05,0.28
18.300724,-0.62,-0.11,0.19
18.302925,-0.61,-0.26,0.09
18.305782,-0.56,-0.45,-0.02
18.307237,-0.51,-0.66,-0.12
18.309657,-0.46,-0.85,-0.21
18.312025,-0.42,-1.01,-0.27
18.314269,-0.38,-1.14,-0.32
18.318003,-0.35,-1.27,-0.37
18.319052,-0.31,-1.40,-0.40
18.321668,-0.29,-1.56,-0.42
18.323933,-0.30,-1.73,-0.42
18.327591,-0.30,-1.89,-0.40
18.330031,-0.31,-2.02,-0.38
18.331291,-0.33,-2.14,-0.34
18.333386,-0.34,-2.23,-0.31
18.336732,-0.34,-2.31,-0.27
18.339427,-0.34,-2.39,-0.23
18.340570,-0.32,-2.46,-0.20
18.342806,-0.27,-2.53,-0.20
18.345196,-0.24,-2.58,-0.21
18.348182,-0.21,-2.61,-0.24
18.350449,-0.17,-2.63,-0.29
18.363320,-0.13,-2.61,-0.36
18.363706,-0.10,-2.55,-0.45
18.363844,-0.11,-2.49,-0.54
18.363974,-0.13,-2.42,-0.66
18.364097,-0.16,-2.33,-0.79
18.364227,-0.18,-2.23,-0.96
18.366956,-0.20,-2.10,-1.18
18.369686,-0.22,-1.92,-1.44
18.371344,-0.27,-1.72,-1.75
18.373643,-0.39,-1.52,-2.05
18.375818,-0.47,-1.35,-2.35
18.378423,-0.52,-1.22,-2.64
18.380835,-0.57,-1.09,-2.89
18.383093,-0.65,-0.98,-3.10
18.385423,-0.74,-0.87,-3.28
18.388904,-0.82,-0.76,-3.44
18.390852,-0.88,-0.67,-3.59
18.392991,-0.92,-0.57,-3.75
18.394944,-0.96,-0.45,-3.91
18.398536,-0.98,-0.31,-4.07
18.399656,-0.99,-0.14,-4.22
18.404485,-1.00,0.06,-4.36
18.405030,-1.00,0.25,-4.50
18.407759,-0.99,0.44,-4.63
18.409042,-0.97,0.62,-4.74
18.413015,-0.94,0.80,-4.83
18.414111,-0.89,0.99,-4.93
18.417279,-0.83,1.16,-5.05
18.419424,-0.74,1.31,-5.21
18.421544,-0.65,1.46,-5.39
18.423515,-0.59,1.61,-5.55
18.425737,-0.59,1.77,-5.67
18.427994,-0.58,1.90,-5.73
18.430476,-0.51,1.96,-5.74
18.432875,-0.44,1.97,-5.70
18.435234,-0.37,1.92,-5.64
18.438892,-0.33,1.81,-5.56
18.440413,-0.30,1.68,-5.50
18.442176,-0.28,1.53,-5.46
18.444603,-0.27,1.37,-5.43
18.446846,-0.27,1.21,-5.42
18.449736,-0.30,1.05,-5.42
18.453232,-0.33,0.88,-5.42
18.454234,-0.37,0.70,-5.43
18.460521,-0.41,0.51,-5.44
18.460845,-0.45,0.31,-5.45
18.461305,-0.50,0.08,-5.45
18.464465,-0.54,-0.16,-5.44
18.466037,-0.58,-0.41,-5.41
18.478807,-0.61,-0.65,-5.37
18.479257,-0.62,-0.86,-5.33
18.479423,-0.62,-1.05,-5.28
18.479576,-0.60,-1.21,-5.22
18.479713,-0.58,-1.36,-5.16
18.482347,-0.54,-1.48,-5.09
18.482566,-0.50,-1.57,-5.03
18.485041,-0.48,-1.62,-4.96
18.487447,-0.47,-1.64,-4.88
18.489694,-0.49,-1.63,-4.79
18.492959,-0.52,-1.59,-4.68
18.495454,-0.56,-1.52,-4.56
18.498902,-0.62,-1.42,-4.42
18.499177,-0.67,-1.29,-4.29
18.501646,-0.72,-1.14,-4.15
18.505116,-0.77,-0.99,-4.02
18.506877,-0.82,-0.85,-3.88
18.509206,-0.87,-0.73,-3.74
18.511136,-0.90,-0.61,-3.59
18.513394,-0.92,-0.50,-3.44
18.515646,-0.91,-0.38,-3.28
18.518475,-0.89,-0.26,-3.13
18.520744,-0.87,-0.12,-2.97
18.522995,-0.86,0.01,-2.81
18.526257,-0.86,0.15,-2.63
18.528496,-0.87,0.29,-2.45
18.529925,-0.87,0.45,-2.27
18.533291,-0.87,0.62,-2.07
18.534675,-0.87,0.81,-1.88
18.538364,-0.86,1.00,-1.68
18.540572,-0.85,1.19,-1.49
18.542934,-0.84,1.36,-1.31
18.545332,-0.84,1.51,-1.15
18.546704,-0.84,1.64,-1.00
18.549102,-0.87,1.74,-0.85
18.553512,-0.90,1.82,-0.70
18.554421,-0.94,1.89,-0.54
18.564504,-0.96,1.94,-0.37
18.564736,-0.98,1.97,-0.16
18.564912,-0.99,2.00,0.07
18.565073,-1.00,2.02,0.33
18.566545,-1.00,2.01,0.62
18.582190,-1.02,1.99,0.95
18.582736,-1.04,1.94,1.30
18.583028,-1.05,1.86,1.65
18.583131,-1.06,1.74,2.01
18.583222,-1.07,1.58,2.35
18.583313,-1.06,1.39,2.67
18.583401,-1.05,1.19,2.97
18.584617,-1.05,1.01,3.25
18.587927,-1.03,0.86,3.52
18.591703,-1.01,0.74,3.76
18.591918,-0.98,0.66,4.00
18.594089,-0.94,0.60,4.24
18.597020,-0.91,0.58,4.47
18.599150,-0.87,0.56,4.69
18.601906,-0.83,0.56,4.92
18.604539,-0.79,0.56,5.14
18.606018,-0.75,0.56,5.36
18.608935,-0.70,0.55,5.58
18.610633,-0.65,0.53,5.79
18.613193,-0.60,0.51,6.00
18.615370,-0.54,0.48,6.19
18.618497,-0.48,0.45,6.37
18.621333,-0.42,0.42,6.55
18.622670,-0.35,0.38,6.71
18.624873,-0.29,0.33,6.85
18.628490,-0.23,0.28,6.98
18.631284,-0.18,0.24,7.10
