time,wx (rad/s),wy (rad/s),wz (rad/s)
11.746669,0.00,4.58,-5.03
11.750876,0.03,5.83,-4.58
11.751175,-0.27,5.72,-3.31
11.754817,-1.27,3.58,-1.74
11.755578,-1.41,0.32,-1.07
11.758040,-0.33,-3.49,-1.39
11.760475,0.16,-6.34,-2.46
11.765199,-0.62,-7.28,-4.47
11.768017,-0.69,-6.09,-7.44
11.768310,0.16,-3.51,-10.35
11.770029,1.47,-0.66,-12.41
11.772142,2.62,1.23,-13.28
11.774484,2.92,2.08,-13.26
11.776866,2.35,2.41,-12.71
11.781050,1.42,2.57,-11.84
11.781896,0.42,2.45,-10.75
11.789291,-0.23,2.12,-9.36
11.789681,-0.21,1.88,-7.67
11.791861,0.33,1.88,-5.73
11.792062,0.95,1.85,-3.88
11.793655,1.29,1.59,-2.59
11.800552,1.31,1.01,-2.12
11.800891,1.03,0.07,-2.61
11.801030,0.58,-0.86,-3.73
11.802938,0.19,-1.36,-4.81
11.805250,-0.02,-1.48,-5.49
11.807676,-0.07,-1.54,-5.72
11.810295,-0.05,-1.60,-5.59
11.812349,0.06,-1.62,-5.34
11.814899,0.13,-1.53,-4.98
11.817145,0.21,-1.40,-4.62
11.819589,0.26,-1.29,-4.35
11.822054,0.25,-1.26,-4.13
11.824155,0.20,-1.36,-3.98
11.826575,0.16,-1.56,-3.91
11.829924,0.15,-1.76,-3.85
11.831337,0.18,-1.87,-3.85
11.833807,0.19,-1.82,-3.83
11.836004,0.16,-1.59,-3.75
11.838526,0.11,-1.29,-3.65
11.840755,0.06,-1.05,-3.54
11.843250,-0.02,-0.96,-3.44
11.845763,-0.13,-1.02,-3.39
11.850176,-0.26,-1.12,-3.33
11.850666,-0.36,-1.18,-3.27
11.854024,-0.40,-1.16,-3.19
11.856573,-0.36,-1.11,-3.05
11.857633,-0.26,-1.06,-2.92
11.859842,-0.17,-1.06,-2.80
11.865588,-0.14,-1.09,-2.67
11.866062,-0.21,-1.13,-2.58
11.867193,-0.34,-1.16,-2.48
11.873704,-0.47,-1.19,-2.39
11.873943,-0.57,-1.23,-2.33
11.874132,-0.62,-1.27,-2.25
11.877454,-0.62,-1.32,-2.14
11.886893,-0.62,-1.37,-2.02
11.887416,-0.64,-1.43,-1.92
11.887617,-0.65,-1.52,-1.83
11.887797,-0.64,-1.65,-1.73
11.889507,-0.64,-1.81,-1.63
11.890738,-0.63,-1.99,-1.56
11.892993,-0.60,-2.17,-1.47
11.895759,-0.53,-2.31,-1.31
11.898276,-0.45,-2.41,-1.09
11.900318,-0.38,-2.40,-0.80
11.902713,-0.34,-2.22,-0.48
11.905339,-0.38,-1.80,-0.13
11.907248,-0.54,-1.17,0.23
11.909938,-0.78,-0.39,0.55
11.912442,-0.92,0.27,0.77
11.914646,-0.85,0.62,0.92
11.916703,-0.70,0.70,1.03
11.919194,-0.60,0.63,1.11
11.921508,-0.57,0.37,1.11
11.923890,-0.62,-0.19,1.01
11.926314,-0.70,-1.09,0.78
11.929990,-0.75,-2.16,0.45
11.931156,-0.78,-3.14,0.07
11.933682,-0.81,-3.86,-0.28
11.935630,-0.84,-4.29,-0.50
11.938029,-0.91,-4.43,-0.53
11.940376,-1.01,-4.37,-0.36
11.942750,-1.10,-4.22,-0.03
11.945191,-1.13,-4.12,0.36
11.947722,-1.09,-4.05,0.73
11.949998,-1.03,-4.08,1.00
11.952295,-0.95,-4.13,1.14
11.954932,-0.88,-4.18,1.13
11.957572,-0.81,-4.20,1.01
11.959492,-0.71,-4.16,0.80
11.966011,-0.64,-4.08,0.56
11.966416,-0.58,-3.99,0.31
11.973587,-0.53,-3.82,0.07
11.973923,-0.50,-3.60,-0.16
11.974120,-0.43,-3.31,-0.38
11.974290,-0.38,-3.01,-0.63
11.976668,-0.29,-2.68,-0.95
11.978503,-0.27,-2.35,-1.34
11.985908,-0.40,-2.09,-1.77
11.986362,-0.44,-1.90,-2.24
11.986539,-0.43,-1.69,-2.78
11.988070,-0.43,-1.37,-3.36
11.990379,-0.48,-0.94,-3.93
11.992651,-0.53,-0.53,-4.42
11.995139,-0.57,-0.22,-4.79
11.997613,-0.59,-0.02,-5.08
12.000038,-0.59,0.15,-5.31
12.002064,-0.58,0.32,-5.51
12.004460,-0.55,0.54,-5.70
12.006811,-0.46,0.84,-5.89
12.010108,-0.35,1.18,-6.10
12.011670,-0.22,1.51,-6.32
12.014175,-0.11,1.82,-6.56
12.016589,-0.03,2.12,-6.80
12.019098,0.01,2.40,-6.98
12.021076,0.02,2.63,-7.10
12.023418,0.06,2.76,-7.15
12.025836,0.13,2.79,-7.14
12.029957,0.20,2.73,-7.08
12.030686,0.28,2.59,-7.00
12.033048,0.38,2.42,-6.92
12.035342,0.49,2.25,-6.86
12.037834,0.60,2.11,-6.84
12.040101,0.69,1.97,-6.83
12.042440,0.75,1.84,-6.86
12.044919,0.77,1.67,-6.89
12.047235,0.77,1.45,-6.94
12.049870,0.75,1.16,-6.98
12.051979,0.72,0.82,-7.01
12.054172,0.69,0.46,-7.03
12.056569,0.66,0.12,-7.05
12.059259,0.63,-0.17,-7.08
12.061380,0.60,-0.39,-7.10
12.063702,0.56,-0.56,-7.11
12.069735,0.51,-0.68,-7.11
12.069990,0.45,-0.77,-7.11
12.070843,0.42,-0.85,-7.10
12.073162,0.40,-0.92,-7.09
12.075813,0.38,-0.97,-7.08
12.078001,0.35,-1.00,-7.06
12.080303,0.33,-1.01,-7.04
12.082662,0.31,-1.00,-7.03
12.085033,0.30,-0.98,-7.04
12.087356,0.27,-0.94,-7.03
12.091720,0.24,-0.87,-7.02
12.092116,0.22,-0.78,-7.00
12.094487,0.19,-0.71,-6.98
12.096794,0.15,-0.66,-6.92
12.099284,0.12,-0.64,-6.83
12.102181,0.09,-0.63,-6.74
12.104081,0.08,-0.65,-6.63
12.106263,0.06,-0.68,-6.52
12.109992,0.05,-0.72,-6.41
12.111198,0.03,-0.76,-6.30
12.113637,0.01,-0.79,-6.19
12.116307,-0.00,-0.82,-6.08
12.118449,-0.03,-0.85,-5.96
12.120777,-0.06,-0.89,-5.85
12.123042,-0.10,-0.93,-5.73
12.125806,-0.15,-0.96,-5.60
12.127678,-0.23,-0.98,-5.46
12.130250,-0.32,-0.95,-5.31
12.133113,-0.40,-0.86,-5.16
12.134888,-0.48,-0.72,-5.00
12.137262,-0.56,-0.54,-4.83
12.139599,-0.65,-0.36,-4.65
12.142887,-0.76,-0.20,-4.45
12.144310,-0.88,-0.04,-4.25
12.147202,-0.99,0.12,-4.05
12.151186,-1.10,0.29,-3.84
12.151475,-1.20,0.47,-3.62
12.154203,-1.27,0.67,-3.39
12.157328,-1.32,0.90,-3.13
12.158683,-1.38,1.14,-2.82
12.160967,-1.45,1.38,-2.48
12.163702,-1.51,1.63,-2.10
12.165763,-1.53,1.88,-1.70
12.169806,-1.55,2.11,-1.29
12.170482,-1.57,2.32,-0.88
12.172738,-1.61,2.50,-0.48
12.175245,-1.66,2.63,-0.10
12.178666,-1.73,2.71,0.25
12.182911,-1.81,2.72,0.58
12.183374,-1.89,2.65,0.90
12.187484,-1.96,2.54,1.22
12.187733,-2.02,2.42,1.56
12.190041,-2.08,2.31,1.93
12.191962,-2.12,2.23,2.33
12.194256,-2.14,2.18,2.77
12.202617,-2.18,2.15,3.22
12.203076,-2.20,2.12,3.67
12.203242,-2.22,2.09,4.09
12.203611,-2.23,2.03,4.48
12.206049,-2.23,1.96,4.84
12.209792,-2.22,1.90,5.17
12.210844,-2.22,1.86,5.48
12.213122,-2.22,1.83,5.79
12.215559,-2.23,1.79,6.12
12.218017,-2.25,1.72,6.48
12.227911,-2.26,1.62,6.85
12.228349,-2.27,1.50,7.23
12.228519,-2.27,1.37,7.60
12.228671,-2.24,1.24,7.94
12.229860,-2.20,1.12,8.25
12.231984,-2.16,1.00,8.52
12.234475,-2.11,0.90,8.76
12.236833,-2.05,0.83,8.97
12.239082,-2.00,0.78,9.15
12.241921,-1.94,0.76,9.31
12.243918,-1.87,0.75,9.44
12.246774,-1.79,0.78,9.55
12.249811,-1.71,0.84,9.65
12.251402,-1.62,0.93,9.73
12.253295,-1.53,1.03,9.78
12.255736,-1.44,1.14,9.82
12.258481,-1.34,1.25,9.85
12.260841,-1.26,1.36,9.88
12.263217,-1.19,1.44,9.91
12.266061,-1.13,1.51,9.94
12.267942,-1.07,1.55,9.97
12.271385,-1.00,1.55,10.00
12.273078,-0.94,1.52,10.04
12.274897,-0.87,1.47,10.09
12.277087,-0.81,1.40,10.15
12.281741,-0.77,1.32,10.21
12.282194,-0.73,1.24,10.27
12.285017,-0.69,1.17,10.32
12.293743,-0.62,1.14,10.37
12.294196,-0.53,1.17,10.42
12.294404,-0.43,1.22,10.46
12.294596,-0.35,1.27,10.50
12.303459,-0.27,1.29,10.53
12.303906,-0.20,1.29,10.56
12.304194,-0.13,1.28,10.59
12.304372,-0.05,1.23,10.61
12.305864,0.03,1.14,10.62
12.309144,0.10,1.01,10.62
12.310233,0.14,0.86,10.61
12.312835,0.14,0.70,10.59
12.315130,0.14,0.55,10.55
12.317384,0.15,0.43,10.51
12.319756,0.19,0.35,10.45
12.322421,0.23,0.30,10.39
12.324450,0.27,0.27,10.31
12.326770,0.30,0.27,10.23
12.329563,0.34,0.30,10.14
12.331748,0.40,0.35,10.06
12.333940,0.45,0.40,9.98
12.336402,0.50,0.45,9.90
12.338827,0.55,0.52,9.83
12.341146,0.60,0.58,9.76
12.343445,0.64,0.65,9.70
12.346254,0.67,0.72,9.64
12.349415,0.70,0.79,9.58
12.350769,0.71,0.84,9.52
12.352959,0.73,0.88,9.47
12.355579,0.73,0.90,9.42
12.357752,0.72,0.88,9.37
12.360286,0.68,0.83,9.32
12.363774,0.64,0.76,9.26
12.364947,0.59,0.67,9.20
12.367172,0.53,0.56,9.13
12.369975,0.48,0.44,9.03
12.372079,0.43,0.32,8.91
12.374506,0.38,0.23,8.77
12.376737,0.34,0.16,8.61
12.382571,0.31,0.09,8.42
12.382952,0.27,0.02,8.22
12.384716,0.23,-0.10,8.00
12.386349,0.17,-0.30,7.77
12.390507,0.08,-0.60,7.52
12.390939,-0.04,-0.99,7.23
12.393240,-0.17,-1.49,6.91
12.395987,-0.31,-2.11,6.56
12.403138,-0.43,-2.73,6.18
12.403448,-0.52,-3.29,5.79
12.403553,-0.59,-3.73,5.37
12.405258,-0.62,-4.04,4.90
12.407546,-0.62,-4.19,4.39
12.409875,-0.59,-4.20,3.85
12.412237,-0.53,-4.06,3.28
12.414575,-0.45,-3.76,2.73
12.417003,-0.37,-3.31,2.21
12.419406,-0.29,-2.76,1.73
12.421983,-0.21,-2.17,1.28
12.424053,-0.16,-1.58,0.85
12.426491,-0.12,-1.03,0.45
12.430492,-0.10,-0.57,0.09
12.431470,-0.10,-0.21,-0.24
12.433975,-0.11,0.05,-0.55
12.436460,-0.13,0.20,-0.86
12.438987,-0.15,0.25,-1.18
12.441186,-0.17,0.20,-1.49
12.443531,-0.18,0.07,-1.79
12.445570,-0.18,-0.09,-2.08
12.448425,-0.17,-0.27,-2.37
12.451054,-0.15,-0.42,-2.64
12.453393,-0.10,-0.56,-2.89
12.455049,-0.06,-0.67,-3.12
12.457250,-0.01,-0.75,-3.32
12.459677,0.02,-0.80,-3.49
12.462777,0.04,-0.82,-3.64
12.466149,0.05,-0.80,-3.75
12.466867,0.07,-0.77,-3.83
12.470554,0.14,-0.74,-3.88
12.471555,0.29,-0.59,-3.94
12.473946,0.41,-0.18,-4.03
12.476244,0.50,0.21,-4.14
12.478824,0.51,0.70,-4.31
12.481202,0.34,1.56,-4.49
12.483632,0.05,2.77,-4.60
12.485983,-0.08,4.20,-4.41
12.489391,0.06,5.01,-3.52
12.490460,-0.26,3.39,-1.94
12.492843,-1.28,-0.52,-0.54
12.495281,-1.35,-4.89,0.01
12.497989,-0.87,-8.62,-0.41
12.500082,-1.00,-10.79,-1.87
12.502470,-1.37,-10.61,-4.37
12.504750,-1.48,-8.35,-7.45
12.507132,-0.76,-4.99,-10.10
12.510094,0.74,-1.89,-11.83
12.512062,2.10,0.17,-12.65
12.514400,2.75,1.38,-12.73
12.517508,2.56,2.20,-12.23
12.519779,1.64,2.71,-11.31
12.522141,0.47,2.90,-10.26
12.523704,-0.56,2.73,-8.86
12.526195,-0.88,2.64,-7.32
12.529973,-0.41,2.70,-5.58
12.531517,0.43,2.96,-3.92
12.533863,1.01,3.03,-2.89
12.536228,1.20,2.53,-2.73
12.537994,1.08,1.56,-3.32
12.540759,0.76,0.35,-4.29
12.542551,0.42,-0.75,-5.12
12.544998,0.17,-1.51,-5.57
12.547861,0.04,-1.92,-5.67
12.550790,0.03,-2.01,-5.52
12.552800,0.09,-1.89,-5.27
12.554504,0.20,-1.69,-4.99
12.556816,0.31,-1.58,-4.71
12.559395,0.41,-1.57,-4.52
12.561886,0.49,-1.62,-4.39
12.564438,0.53,-1.68,-4.27
12.566952,0.54,-1.77,-4.14
12.570743,0.48,-1.87,-3.99
12.571040,0.39,-1.96,-3.86
12.573498,0.33,-1.98,-3.79
12.575974,0.33,-1.84,-3.76
12.578200,0.37,-1.59,-3.71
12.582359,0.35,-1.34,-3.60
12.583355,0.25,-1.23,-3.50
12.585442,0.10,-1.26,-3.45
12.588040,-0.06,-1.39,-3.43
12.590934,-0.16,-1.51,-3.38
12.592411,-0.19,-1.54,-3.28
12.594955,-0.16,-1.49,-3.15
12.597440,-0.11,-1.42,-3.02
12.599563,-0.04,-1.38,-2.88
12.602067,-0.02,-1.38,-2.74
12.604299,-0.07,-1.39,-2.64
12.606651,-0.17,-1.40,-2.56
12.609935,-0.31,-1.40,-2.47
12.611453,-0.44,-1.40,-2.41
12.613962,-0.54,-1.40,-2.37
12.616528,-0.61,-1.41,-2.40
12.618610,-0.62,-1.43,-2.42
12.620936,-0.58,-1.44,-2.27
12.623249,-0.58,-1.51,-2.08
12.625827,-0.63,-1.60,-1.97
12.629145,-0.69,-1.70,-1.93
12.630372,-0.72,-1.79,-1.92
12.632915,-0.71,-1.90,-1.86
12.635528,-0.68,-2.00,-1.75
12.637488,-0.66,-2.08,-1.62
12.639858,-0.62,-2.07,-1.45
12.642181,-0.59,-1.86,-1.20
12.644827,-0.56,-1.42,-0.90
12.646998,-0.60,-0.75,-0.51
12.650472,-0.74,0.05,-0.06
12.652504,-0.93,0.75,0.42
12.654129,-1.01,1.26,0.86
12.656423,-0.92,1.63,1.20
12.658809,-0.76,1.81,1.38
12.661180,-0.69,1.70,1.38
12.666293,-0.71,1.31,1.18
12.666702,-0.81,0.46,0.80
12.669920,-0.93,-0.74,0.27
12.670696,-1.03,-2.00,-0.27
12.673104,-1.13,-3.05,-0.68
12.676686,-1.23,-3.77,-0.86
12.678023,-1.31,-4.17,-0.77
12.688335,-1.37,-4.36,-0.45
12.688785,-1.41,-4.50,-0.01
12.688983,-1.45,-4.66,0.44
12.689171,-1.45,-4.81,0.82
12.689881,-1.43,-4.88,1.08
12.692021,-1.37,-4.89,1.20
12.694231,-1.28,-4.85,1.19
12.696688,-1.17,-4.77,1.09
12.699009,-1.04,-4.61,0.98
12.701581,-0.91,-4.42,0.88
12.703724,-0.78,-4.23,0.78
12.706124,-0.70,-4.03,0.65
12.709798,-0.66,-3.82,0.47
12.710943,-0.65,-3.51,0.20
12.713346,-0.59,-3.15,-0.15
12.715778,-0.61,-2.74,-0.53
12.718245,-0.60,-2.27,-0.95
12.720426,-0.63,-1.70,-1.42
12.723384,-0.63,-1.11,-1.90
12.725819,-0.69,-0.62,-2.38
12.727660,-0.78,-0.24,-2.83
12.730201,-0.83,0.01,-3.26
12.733284,-0.80,0.19,-3.69
12.735732,-0.74,0.33,-4.15
12.737864,-0.68,0.50,-4.62
12.739469,-0.62,0.68,-5.04
12.741856,-0.57,0.89,-5.41
12.744232,-0.55,1.13,-5.73
12.747976,-0.52,1.37,-5.98
12.750312,-0.43,1.62,-6.20
12.751309,-0.32,1.82,-6.42
12.754657,-0.21,1.96,-6.64
12.756425,-0.10,2.04,-6.86
12.758880,-0.00,2.08,-7.05
12.760656,0.03,2.12,-7.21
12.763475,0.05,2.14,-7.32
12.766120,0.07,2.13,-7.36
12.768440,0.11,2.05,-7.35
12.770693,0.17,1.89,-7.28
12.772532,0.24,1.68,-7.21
12.774856,0.33,1.44,-7.14
12.777378,0.43,1.20,-7.05
12.779589,0.51,0.98,-6.96
12.782190,0.55,0.76,-6.93
12.784478,0.56,0.53,-6.95
12.796040,0.53,0.31,-6.98
12.796244,0.47,0.07,-7.03
12.796377,0.41,-0.17,-7.07
12.796502,0.36,-0.40,-7.10
12.796612,0.33,-0.62,-7.12
12.804387,0.31,-0.82,-7.14
12.804668,0.30,-1.00,-7.14
12.804762,0.30,-1.15,-7.11
12.805960,0.31,-1.26,-7.07
12.809296,0.33,-1.34,-7.02
12.810478,0.34,-1.39,-6.97
12.812785,0.34,-1.42,-6.93
12.815398,0.34,-1.42,-6.90
12.817950,0.33,-1.41,-6.88
12.820143,0.29,-1.37,-6.86
12.822656,0.23,-1.33,-6.82
12.824827,0.22,-1.29,-6.80
12.827039,0.22,-1.27,-6.77
12.829853,0.18,-1.26,-6.71
12.832378,0.15,-1.25,-6.63
12.834568,0.12,-1.24,-6.53
12.836798,0.06,-1.26,-6.42
12.839167,-0.02,-1.28,-6.28
12.841410,-0.11,-1.28,-6.13
12.843793,-0.18,-1.23,-5.96
12.846166,-0.22,-1.13,-5.80
12.851391,-0.25,-1.00,-5.64
12.851661,-0.28,-0.85,-5.48
12.853253,-0.33,-0.71,-5.30
12.855531,-0.39,-0.57,-5.13
12.857901,-0.45,-0.45,-4.95
12.861648,-0.52,-0.32,-4.77
12.863822,-0.58,-0.19,-4.59
12.867612,-0.65,-0.04,-4.40
12.867876,-0.72,0.12,-4.21
12.869983,-0.78,0.29,-4.03
12.873091,-0.84,0.47,-3.84
12.875235,-0.91,0.64,-3.67
12.879127,-0.98,0.82,-3.50
12.879797,-1.04,1.01,-3.32
12.882498,-1.10,1.23,-3.13
12.883920,-1.15,1.47,-2.93
12.886346,-1.19,1.71,-2.71
12.889909,-1.22,1.95,-2.47
12.891101,-1.25,2.16,-2.20
12.893439,-1.28,2.35,-1.89
12.895959,-1.31,2.49,-1.57
12.898300,-1.35,2.58,-1.22
12.900652,-1.39,2.63,-0.86
12.903038,-1.44,2.63,-0.50
12.905270,-1.49,2.58,-0.13
12.907628,-1.54,2.50,0.24
12.910171,-1.59,2.37,0.63
12.912331,-1.64,2.20,1.02
12.915212,-1.70,1.98,1.41
12.917432,-1.75,1.74,1.80
12.919730,-1.80,1.48,2.20
12.922205,-1.86,1.24,2.62
12.924333,-1.92,1.01,3.04
12.926583,-1.98,0.79,3.48
12.929896,-2.05,0.59,3.92
12.931541,-2.11,0.40,4.36
12.933928,-2.16,0.25,4.77
12.937055,-2.20,0.13,5.18
12.938617,-2.21,0.05,5.58
12.941870,-2.20,-0.01,5.97
12.944734,-2.18,-0.05,6.36
12.945875,-2.14,-0.08,6.73
12.949631,-2.10,-0.12,7.09
12.950531,-2.05,-0.15,7.43
12.953644,-2.00,-0.17,7.74
12.956512,-1.94,-0.17,8.01
12.957616,-1.88,-0.14,8.26
12.959989,-1.82,-0.09,8.48
12.962570,-1.76,0.00,8.68
12.968096,-1.70,0.11,8.86
12.968536,-1.64,0.23,9.03
12.972495,-1.59,0.35,9.17
12.972717,-1.53,0.48,9.30
12.976684,-1.46,0.60,9.41
12.976945,-1.39,0.71,9.50
12.979377,-1.32,0.81,9.59
12.992950,-1.26,0.90,9.67
12.993390,-1.20,0.97,9.73
12.993626,-1.14,1.01,9.80
12.993809,-1.07,1.03,9.86
12.993977,-1.02,1.04,9.94
12.994139,-0.96,1.04,10.01
12.996144,-0.90,1.04,10.10
12.998353,-0.85,1.03,10.18
13.000637,-0.80,1.01,10.26
13.002570,-0.76,1.01,10.34
13.005676,-0.70,1.04,10.43
13.007326,-0.63,1.10,10.51
13.009979,-0.53,1.20,10.57
13.012105,-0.42,1.33,10.60
13.014973,-0.33,1.48,10.62
13.017777,-0.25,1.64,10.63
13.019608,-0.18,1.78,10.64
13.021610,-0.11,1.89,10.64
13.024016,-0.04,1.96,10.63
13.027147,0.01,1.98,10.61
13.030245,0.01,1.93,10.59
13.031506,0.00,1.84,10.54
13.033576,0.00,1.74,10.49
13.036060,0.01,1.63,10.41
13.038120,0.02,1.53,10.33
13.040449,0.03,1.42,10.24
13.042875,0.03,1.33,10.16
13.045352,0.03,1.28,10.07
13.047847,0.04,1.24,9.98
13.051158,0.04,1.21,9.89
13.052946,0.05,1.21,9.81
13.055116,0.06,1.24,9.72
13.057054,0.09,1.29,9.63
13.059437,0.13,1.37,9.56
13.062208,0.16,1.45,9.48
13.066495,0.20,1.51,9.42
13.066930,0.22,1.55,9.36
13.075981,0.24,1.55,9.32
13.076234,0.26,1.53,9.28
13.076396,0.26,1.48,9.24
13.076551,0.26,1.39,9.20
13.078960,0.25,1.25,9.15
13.088211,0.24,1.06,9.11
13.088644,0.21,0.84,9.06
13.088818,0.17,0.61,9.02
13.089663,0.12,0.36,8.97
13.091241,0.08,0.12,8.92
13.093724,0.05,-0.09,8.86
13.095321,0.02,-0.30,8.79
13.097758,-0.01,-0.50,8.70
13.100689,-0.03,-0.67,8.58
13.102802,-0.05,-0.77,8.44
13.104934,-0.06,-0.83,8.28
13.106945,-0.07,-0.86,8.08
13.109858,-0.08,-0.91,7.83
13.111743,-0.10,-1.01,7.56
13.114734,-0.13,-1.16,7.27
13.117434,-0.18,-1.34,6.96
13.118879,-0.24,-1.59,6.64
13.121082,-0.31,-1.95,6.31
13.123483,-0.37,-2.41,5.94
13.126777,-0.42,-2.88,5.53
13.129581,-0.45,-3.28,5.08
13.131576,-0.47,-3.55,4.61
13.133928,-0.45,-3.70,4.12
13.135385,-0.43,-3.76,3.61
13.138219,-0.39,-3.70,3.11
13.140174,-0.35,-3.54,2.61
13.142598,-0.32,-3.29,2.12
13.144942,-0.29,-3.00,1.65
13.148069,-0.28,-2.69,1.21
13.150611,-0.28,-2.38,0.80
13.152047,-0.28,-2.07,0.40
13.154368,-0.29,-1.76,0.02
13.156920,-0.32,-1.48,-0.34
13.159042,-0.35,-1.25,-0.68
13.161985,-0.39,-1.06,-1.02
13.164621,-0.43,-0.93,-1.34
13.168213,-0.47,-0.85,-1.65
13.169825,-0.49,-0.80,-1.96
13.172191,-0.49,-0.76,-2.25
13.173234,-0.49,-0.71,-2.54
13.175871,-0.46,-0.65,-2.81
13.178128,-0.38,-0.59,-3.07
13.180623,-0.25,-0.50,-3.31
13.184731,-0.12,-0.26,-3.55
13.185330,0.08,-0.15,-3.80
13.188747,0.28,-0.17,-4.10
13.193698,0.26,0.11,-4.42
13.193965,-0.06,0.79,-4.71
13.194951,-0.52,1.85,-4.86
13.197202,-0.93,3.26,-4.58
13.213129,-1.18,4.02,-3.64
13.213856,-1.31,3.07,-2.23
13.214027,-1.01,0.68,-1.18
13.214161,-0.53,-2.50,-1.15
13.214284,-0.17,-5.79,-1.98
13.214396,-0.64,-7.42,-3.72
13.214627,-1.20,-6.97,-6.41
13.216616,-0.83,-5.23,-9.26
13.219269,0.19,-3.01,-11.35
13.220630,1.23,-1.06,-12.39
13.223092,1.92,0.36,-12.44
13.226345,2.23,1.38,-11.76
13.227833,2.08,2.24,-10.65
13.230417,1.59,3.03,-9.34
13.232493,1.09,3.55,-7.99
13.235547,0.75,3.56,-6.76
13.237765,0.75,2.90,-5.56
13.240162,1.12,1.61,-4.25
13.242199,1.57,0.08,-3.14
13.244353,1.89,-1.32,-2.40
13.246688,1.94,-2.24,-2.16
13.250387,1.65,-2.14,-2.68
13.252003,1.00,-1.30,-3.90
13.253856,0.36,-0.52,-5.36
13.256219,0.18,-0.14,-6.46
13.258759,0.25,-0.19,-6.87
13.262177,0.32,-0.56,-6.69
13.263291,0.33,-1.06,-6.18
13.267760,0.27,-1.44,-5.51
13.269453,0.22,-1.61,-4.90
13.270573,0.16,-1.62,-4.45
13.273003,0.09,-1.54,-4.21
13.276664,-0.00,-1.45,-4.19
13.278443,-0.05,-1.39,-4.25
13.281068,-0.06,-1.39,-4.30
13.287602,-0.07,-1.46,-4.29
13.287875,-0.09,-1.55,-4.18
13.287969,-0.11,-1.57,-4.02
13.291090,-0.07,-1.53,-3.88
13.292783,0.01,-1.45,-3.76
13.295061,0.10,-1.42,-3.71
13.296453,0.13,-1.42,-3.66
13.299043,0.11,-1.38,-3.61
13.302359,0.07,-1.30,-3.58
13.304824,0.03,-1.22,-3.59
13.306747,-0.06,-1.22,-3.63
13.310410,-0.19,-1.30,-3.64
13.310813,-0.32,-1.38,-3.57
13.313696,-0.38,-1.40,-3.45
13.315761,-0.36,-1.37,-3.32
13.318871,-0.31,-1.38,-3.21
13.321023,-0.27,-1.43,-3.16
13.322850,-0.27,-1.50,-3.12
13.325619,-0.31,-1.56,-3.08
13.327364,-0.39,-1.60,-3.03
13.330398,-0.48,-1.63,-2.96
13.332271,-0.55,-1.65,-2.87
13.335118,-0.60,-1.68,-2.81
13.338079,-0.62,-1.70,-2.76
13.340463,-0.65,-1.70,-2.75
13.341694,-0.67,-1.68,-2.71
13.343957,-0.67,-1.63,-2.58
13.346667,-0.69,-1.60,-2.42
13.351605,-0.73,-1.60,-2.29
13.351911,-0.78,-1.61,-2.20
13.354290,-0.82,-1.61,-2.14
13.356141,-0.85,-1.58,-2.06
13.358267,-0.86,-1.55,-1.96
13.360606,-0.82,-1.56,-1.80
13.363034,-0.75,-1.61,-1.57
13.369269,-0.67,-1.64,-1.32
13.369874,-0.60,-1.58,-1.03
13.380742,-0.56,-1.38,-0.73
13.380965,-0.59,-1.05,-0.41
13.381140,-0.68,-0.62,-0.08
13.381318,-0.80,-0.19,0.23
13.381499,-0.91,0.12,0.51
13.393775,-0.98,0.32,0.76
13.394375,-1.01,0.41,0.93
13.394567,-1.02,0.38,0.98
13.394745,-1.01,0.30,0.88
13.394911,-1.01,0.12,0.63
13.395095,-1.04,-0.24,0.26
13.397746,-1.12,-0.89,-0.15
13.398785,-1.18,-1.70,-0.54
13.400943,-1.22,-2.41,-0.81
13.404493,-1.27,-2.90,-0.89
13.405726,-1.32,-3.18,-0.79
13.409117,-1.36,-3.30,-0.53
13.410328,-1.39,-3.37,-0.20
13.413047,-1.41,-3.44,0.16
13.416961,-1.41,-3.53,0.48
13.417621,-1.36,-3.58,0.69
13.419952,-1.26,-3.57,0.77
13.423658,-1.15,-3.52,0.73
13.424553,-1.03,-3.46,0.61
13.426951,-0.91,-3.38,0.46
13.429623,-0.85,-3.32,0.34
13.433234,-0.77,-3.25,0.27
13.434095,-0.64,-3.14,0.22
13.436433,-0.53,-2.98,0.16
13.438872,-0.43,-2.78,0.03
13.441114,-0.37,-2.52,-0.19
13.443525,-0.37,-2.16,-0.47
13.446021,-0.36,-1.78,-0.84
13.450076,-0.31,-1.45,-1.27
13.451360,-0.32,-1.15,-1.76
13.453029,-0.42,-0.88,-2.23
13.455454,-0.54,-0.63,-2.69
13.457957,-0.55,-0.42,-3.13
13.461306,-0.53,-0.18,-3.57
13.462518,-0.55,0.09,-4.04
13.467495,-0.58,0.38,-4.49
13.467922,-0.61,0.69,-4.89
13.473701,-0.62,1.02,-5.23
13.473955,-0.61,1.37,-5.50
13.474460,-0.58,1.74,-5.71
13.476688,-0.51,2.11,-5.86
13.479305,-0.38,2.47,-6.00
13.496375,-0.22,2.77,-6.19
13.496822,-0.07,3.03,-6.42
13.496983,0.02,3.28,-6.65
13.497135,0.04,3.52,-6.83
13.497299,0.04,3.72,-6.94
13.497438,0.08,3.82,-6.97
13.497612,0.16,3.81,-6.95
13.503237,0.26,3.71,-6.90
13.503588,0.37,3.55,-6.84
