time,wx (rad/s),wy (rad/s),wz (rad/s)
11.335038,0.23,2.14,1.13
11.337076,0.35,1.94,0.70
11.339473,0.46,1.72,0.28
11.341915,0.56,1.48,-0.11
11.344262,0.66,1.24,-0.48
11.346650,0.74,0.99,-0.83
11.349230,0.79,0.75,-1.16
11.352175,0.83,0.54,-1.48
11.353621,0.85,0.39,-1.79
11.355935,0.86,0.30,-2.09
11.358323,0.86,0.26,-2.37
11.360753,0.86,0.28,-2.63
11.363337,0.86,0.33,-2.88
11.365627,0.87,0.41,-3.11
11.367930,0.87,0.50,-3.34
11.370145,0.89,0.61,-3.56
11.372651,0.90,0.74,-3.77
11.375022,0.91,0.87,-3.97
11.377577,0.82,1.05,-4.10
11.379862,0.59,1.32,-4.18
11.382224,0.30,1.69,-4.20
11.384492,0.05,2.11,-4.18
11.387030,-0.17,2.59,-4.11
11.389312,-0.36,3.13,-3.93
11.391776,-0.51,3.67,-3.62
11.394322,-0.53,3.93,-3.15
11.396624,-0.33,3.48,-2.52
11.399076,0.02,2.03,-1.72
11.401208,0.28,0.09,-0.92
11.403401,0.48,-1.46,-0.38
11.406969,0.57,-2.23,-0.26
11.408191,0.59,-2.31,-0.36
11.412903,0.65,-2.07,-0.56
11.413333,0.77,-1.70,-0.80
11.421992,0.91,-1.30,-1.07
11.422265,1.06,-0.89,-1.44
11.422453,1.18,-0.45,-1.91
11.422665,1.22,0.02,-2.49
11.424943,1.13,0.60,-3.18
11.427851,0.91,1.42,-3.89
11.429647,0.69,2.47,-4.52
11.431813,0.59,3.45,-4.86
11.434334,0.59,4.01,-4.82
11.436683,0.62,3.99,-4.50
11.439156,0.71,3.50,-4.10
11.441526,0.84,2.73,-3.71
11.443807,0.96,1.82,-3.38
11.446378,1.03,0.90,-3.08
11.448498,1.04,0.07,-2.80
11.451425,1.03,-0.60,-2.56
11.453637,1.00,-1.09,-2.38
11.455577,0.96,-1.41,-2.29
11.458040,0.92,-1.59,-2.29
11.460393,0.88,-1.65,-2.32
11.462920,0.86,-1.64,-2.38
11.465123,0.86,-1.61,-2.43
11.467568,0.87,-1.57,-2.44
11.469904,0.89,-1.53,-2.42
11.472147,0.91,-1.52,-2.37
11.474592,0.93,-1.53,-2.30
11.477004,0.95,-1.56,-2.22
11.479235,0.96,-1.59,-2.12
11.481889,0.96,-1.62,-2.03
11.484057,0.95,-1.64,-1.95
11.486379,0.94,-1.66,-1.86
11.489479,0.92,-1.68,-1.79
11.491090,0.90,-1.71,-1.71
11.493903,0.87,-1.73,-1.65
11.495887,0.83,-1.74,-1.60
11.498184,0.80,-1.73,-1.56
11.500886,0.77,-1.70,-1.53
11.502932,0.73,-1.65,-1.51
11.505826,0.70,-1.58,-1.48
11.508175,0.68,-1.48,-1.45
11.510313,0.66,-1.37,-1.42
11.512457,0.65,-1.24,-1.39
11.514962,0.64,-1.11,-1.36
11.517800,0.63,-0.97,-1.32
11.520093,0.61,-0.83,-1.29
11.522402,0.58,-0.72,-1.25
11.524301,0.55,-0.61,-1.22
11.528007,0.52,-0.53,-1.20
11.529037,0.49,-0.46,-1.17
11.537469,0.46,-0.40,-1.16
11.537779,0.43,-0.35,-1.15
11.537973,0.41,-0.32,-1.15
11.538718,0.39,-0.29,-1.16
11.541084,0.37,-0.26,-1.18
11.543484,0.35,-0.24,-1.20
11.545652,0.34,-0.20,-1.21
11.548079,0.32,-0.17,-1.22
11.550413,0.30,-0.13,-1.22
11.552754,0.29,-0.09,-1.22
11.555195,0.27,-0.05,-1.22
11.557429,0.25,-0.01,-1.21
11.559823,0.23,0.02,-1.20
11.562285,0.22,0.04,-1.20
11.564709,0.20,0.06,-1.19
11.567142,0.19,0.06,-1.18
11.569369,0.18,0.07,-1.17
11.571865,0.17,0.07,-1.16
11.574066,0.16,0.06,-1.15
11.577166,0.15,0.05,-1.13
11.579030,0.14,0.04,-1.12
11.581585,0.13,0.03,-1.10
11.583919,0.13,0.02,-1.08
11.586138,0.12,0.01,-1.06
11.588447,0.11,-0.01,-1.03
11.590891,0.11,-0.02,-1.01
11.593097,0.10,-0.04,-0.98
11.595595,0.10,-0.06,-0.95
11.597802,0.10,-0.08,-0.92
11.600287,0.09,-0.11,-0.90
11.602533,0.09,-0.14,-0.88
11.604966,0.08,-0.17,-0.85
11.607402,0.09,-0.21,-0.83
11.610286,0.08,-0.25,-0.80
11.612885,0.09,-0.29,-0.77
11.615189,0.09,-0.33,-0.75
11.616974,0.09,-0.37,-0.72
11.619333,0.09,-0.41,-0.70
11.621774,0.10,-0.44,-0.68
11.623991,0.10,-0.47,-0.66
11.626213,0.10,-0.50,-0.65
11.628944,0.11,-0.52,-0.64
11.631062,0.12,-0.53,-0.64
11.634663,0.12,-0.54,-0.63
11.636228,0.13,-0.54,-0.63
11.638393,0.13,-0.53,-0.62
11.640707,0.13,-0.52,-0.62
11.643504,0.13,-0.52,-0.63
11.645355,0.14,-0.51,-0.63
11.647808,0.14,-0.50,-0.64
11.650015,0.14,-0.49,-0.64
11.652307,0.14,-0.48,-0.65
11.654805,0.15,-0.47,-0.66
11.657050,0.15,-0.46,-0.66
11.659409,0.15,-0.45,-0.67
11.662956,0.15,-0.45,-0.67
11.665946,0.16,-0.44,-0.68
11.669270,0.16,-0.44,-0.68
11.669439,0.16,-0.43,-0.68
11.671299,0.17,-0.43,-0.68
11.673641,0.17,-0.44,-0.69
11.676126,0.17,-0.44,-0.69
11.678525,0.17,-0.46,-0.69
11.680854,0.17,-0.48,-0.70
11.683261,0.18,-0.49,-0.71
11.685551,0.18,-0.50,-0.72
11.687858,0.18,-0.51,-0.72
11.690254,0.18,-0.52,-0.74
11.692682,0.18,-0.52,-0.75
11.695232,0.18,-0.51,-0.76
11.697474,0.18,-0.51,-0.77
11.699960,0.18,-0.49,-0.78
11.702215,0.18,-0.48,-0.80
11.704658,0.18,-0.46,-0.81
11.707059,0.18,-0.45,-0.82
11.709427,0.18,-0.44,-0.83
11.712488,0.18,-0.43,-0.84
11.714303,0.19,-0.42,-0.86
11.716676,0.19,-0.42,-0.87
11.719686,0.19,-0.42,-0.88
11.721175,0.19,-0.42,-0.89
11.723710,0.19,-0.42,-0.90
11.728808,0.19,-0.43,-0.91
11.729254,0.19,-0.44,-0.92
11.730772,0.19,-0.45,-0.92
11.733188,0.19,-0.46,-0.93
11.735618,0.18,-0.48,-0.93
11.737791,0.18,-0.49,-0.93
11.740099,0.19,-0.50,-0.93
11.742536,0.20,-0.52,-0.94
11.745091,0.20,-0.53,-0.94
11.747365,0.21,-0.55,-0.95
11.749883,0.21,-0.57,-0.95
11.751999,0.22,-0.59,-0.95
11.754350,0.22,-0.61,-0.96
11.756694,0.22,-0.63,-0.96
11.759157,0.22,-0.66,-0.96
11.762089,0.22,-0.68,-0.98
11.765636,0.21,-0.70,-0.99
11.766948,0.21,-0.72,-1.01
11.768633,0.21,-0.74,-1.02
11.771111,0.21,-0.75,-1.04
11.773381,0.21,-0.76,-1.06
11.775861,0.21,-0.76,-1.08
11.778722,0.22,-0.77,-1.10
11.781215,0.23,-0.77,-1.12
11.783237,0.23,-0.76,-1.14
11.785207,0.23,-0.76,-1.17
11.787504,0.23,-0.76,-1.19
11.790398,0.23,-0.76,-1.22
11.792366,0.23,-0.75,-1.26
11.794981,0.23,-0.75,-1.29
11.797303,0.23,-0.74,-1.32
11.799814,0.23,-0.72,-1.36
11.801748,0.23,-0.71,-1.39
11.804111,0.23,-0.69,-1.42
11.806827,0.22,-0.68,-1.46
11.808957,0.22,-0.66,-1.49
11.812786,0.22,-0.64,-1.54
11.814043,0.22,-0.63,-1.58
11.816222,0.22,-0.62,-1.62
11.818770,0.22,-0.60,-1.66
11.820998,0.22,-0.59,-1.69
11.823178,0.21,-0.57,-1.72
11.826668,0.21,-0.56,-1.76
11.834900,0.21,-0.55,-1.79
11.835252,0.21,-0.54,-1.83
11.835348,0.21,-0.54,-1.87
11.835433,0.21,-0.55,-1.91
11.837446,0.21,-0.56,-1.95
11.839624,0.21,-0.58,-1.98
11.842150,0.21,-0.60,-2.01
11.844524,0.22,-0.63,-2.05
11.847047,0.22,-0.67,-2.08
11.849242,0.23,-0.70,-2.11
11.851591,0.24,-0.74,-2.14
11.853907,0.24,-0.77,-2.17
11.856392,0.24,-0.81,-2.20
11.858751,0.24,-0.84,-2.24
11.861212,0.24,-0.87,-2.28
11.863530,0.24,-0.89,-2.32
11.865964,0.23,-0.91,-2.36
11.868210,0.21,-0.92,-2.40
11.870457,0.19,-0.93,-2.44
11.872896,0.17,-0.94,-2.48
11.875525,0.15,-0.93,-2.53
11.878352,0.14,-0.91,-2.58
11.880746,0.13,-0.88,-2.63
11.883224,0.13,-0.85,-2.68
11.884789,0.14,-0.82,-2.73
11.887172,0.14,-0.80,-2.78
11.889514,0.15,-0.80,-2.83
11.892094,0.17,-0.81,-2.88
11.895340,0.19,-0.82,-2.93
11.897270,0.21,-0.83,-2.98
11.899735,0.23,-0.84,-3.03
11.901407,0.26,-0.84,-3.08
11.903935,0.28,-0.83,-3.14
11.906075,0.31,-0.84,-3.19
11.908643,0.34,-0.85,-3.24
11.911621,0.36,-0.87,-3.28
11.913441,0.38,-0.89,-3.33
11.915834,0.40,-0.91,-3.37
11.918099,0.41,-0.93,-3.41
11.920661,0.42,-0.94,-3.45
11.922825,0.42,-0.94,-3.48
11.925089,0.41,-0.91,-3.52
11.930595,0.41,-0.87,-3.57
11.930991,0.40,-0.83,-3.61
11.937082,0.41,-0.78,-3.65
11.937336,0.43,-0.74,-3.70
11.937494,0.47,-0.72,-3.74
11.939303,0.51,-0.72,-3.78
11.942104,0.56,-0.74,-3.81
11.945265,0.61,-0.77,-3.82
11.946390,0.65,-0.81,-3.83
11.949017,0.68,-0.84,-3.82
11.951244,0.71,-0.88,-3.80
11.953426,0.73,-0.92,-3.78
11.955837,0.76,-0.97,-3.74
11.958116,0.77,-1.03,-3.71
11.960855,0.78,-1.11,-3.67
11.963371,0.77,-1.18,-3.62
11.965680,0.76,-1.26,-3.56
11.967716,0.75,-1.34,-3.50
11.970139,0.74,-1.45,-3.45
11.972426,0.73,-1.60,-3.40
11.975067,0.72,-1.79,-3.36
11.977555,0.71,-2.02,-3.32
11.980819,0.71,-2.27,-3.29
11.982098,0.70,-2.52,-3.26
11.984327,0.68,-2.75,-3.23
11.986775,0.61,-2.90,-3.19
11.989104,0.52,-2.95,-3.12
11.991372,0.44,-2.89,-3.04
11.994087,0.40,-2.79,-2.96
11.996121,0.35,-2.67,-2.88
11.998720,0.30,-2.56,-2.81
12.001915,0.25,-2.45,-2.76
12.004211,0.22,-2.31,-2.74
12.005583,0.21,-2.13,-2.74
12.008060,0.22,-1.88,-2.77
12.011514,0.22,-1.56,-2.82
12.012787,0.22,-1.18,-2.88
12.016131,0.21,-0.74,-2.95
12.019004,0.22,-0.29,-3.00
12.020675,0.26,0.11,-3.02
12.022492,0.31,0.40,-3.01
12.024882,0.32,0.58,-2.96
12.027316,0.33,0.69,-2.89
12.029406,0.33,0.76,-2.82
12.032960,0.32,0.81,-2.73
12.035507,0.27,0.87,-2.62
12.038050,0.20,0.92,-2.50
12.039091,0.13,0.94,-2.37
12.041308,0.09,0.93,-2.22
12.043665,0.08,0.90,-2.07
12.048301,0.08,0.88,-1.91
12.048731,0.06,0.86,-1.75
12.054728,0.05,0.85,-1.60
12.054984,0.09,0.85,-1.47
12.055669,0.15,0.89,-1.38
12.058009,0.20,0.97,-1.28
12.060137,0.21,1.10,-1.15
12.062628,0.19,1.26,-0.99
12.065001,0.14,1.42,-0.81
12.067166,0.09,1.55,-0.62
12.069583,0.04,1.64,-0.42
12.071877,-0.02,1.70,-0.22
12.074307,-0.08,1.71,-0.03
12.076627,-0.14,1.68,0.15
12.079096,-0.19,1.62,0.32
12.081579,-0.23,1.50,0.48
12.083944,-0.25,1.33,0.64
12.086158,-0.25,1.12,0.79
12.088518,-0.24,0.89,0.94
12.090859,-0.22,0.65,1.07
12.093379,-0.20,0.43,1.20
12.095614,-0.18,0.26,1.32
12.098114,-0.17,0.13,1.44
12.100614,-0.17,0.05,1.54
12.102898,-0.18,0.01,1.64
12.105114,-0.20,0.02,1.74
12.107445,-0.22,0.05,1.84
12.109830,-0.25,0.11,1.95
12.122806,-0.27,0.19,2.06
12.123149,-0.29,0.26,2.17
12.123251,-0.32,0.34,2.30
12.123341,-0.35,0.41,2.41
12.123427,-0.37,0.47,2.53
12.124118,-0.39,0.51,2.65
12.126615,-0.40,0.54,2.77
12.129280,-0.42,0.55,2.88
12.131373,-0.43,0.56,2.99
12.133568,-0.43,0.55,3.10
12.135889,-0.43,0.54,3.20
12.138222,-0.43,0.52,3.30
12.140904,-0.43,0.48,3.40
12.143145,-0.43,0.45,3.50
12.145402,-0.43,0.41,3.59
12.148003,-0.43,0.37,3.68
12.150187,-0.43,0.33,3.77
12.152588,-0.44,0.31,3.85
12.155142,-0.45,0.30,3.93
12.157340,-0.47,0.30,4.01
12.159719,-0.48,0.32,4.08
12.162021,-0.50,0.34,4.16
12.164612,-0.52,0.37,4.24
12.166861,-0.54,0.40,4.33
12.169636,-0.56,0.43,4.41
12.171644,-0.58,0.45,4.49
12.173954,-0.60,0.47,4.57
12.176564,-0.62,0.49,4.65
12.178956,-0.64,0.50,4.73
12.181400,-0.65,0.52,4.81
12.183483,-0.67,0.54,4.89
12.185932,-0.68,0.56,4.97
12.188428,-0.69,0.59,5.05
12.190772,-0.70,0.63,5.12
12.193145,-0.70,0.67,5.19
12.195411,-0.71,0.71,5.25
12.197973,-0.72,0.77,5.32
12.200175,-0.73,0.83,5.37
12.202579,-0.73,0.91,5.43
12.204898,-0.74,0.98,5.48
12.207374,-0.74,1.06,5.53
12.209605,-0.75,1.14,5.57
12.212096,-0.75,1.23,5.61
12.214630,-0.76,1.31,5.64
12.216736,-0.76,1.39,5.67
12.219060,-0.77,1.47,5.70
12.221428,-0.78,1.55,5.72
12.223761,-0.79,1.61,5.74
12.226096,-0.80,1.67,5.77
12.230029,-0.82,1.72,5.80
12.231012,-0.83,1.76,5.82
12.233272,-0.85,1.79,5.85
12.235822,-0.87,1.81,5.89
12.237960,-0.89,1.82,5.92
12.240478,-0.91,1.82,5.96
12.242822,-0.93,1.81,6.00
12.245936,-0.94,1.80,6.04
12.247683,-0.96,1.77,6.08
12.249828,-0.98,1.75,6.13
12.252155,-0.99,1.72,6.17
12.254524,-1.00,1.69,6.22
12.256819,-1.01,1.64,6.26
12.259285,-1.02,1.59,6.30
12.261660,-1.03,1.53,6.34
12.264300,-1.04,1.47,6.38
12.266344,-1.04,1.39,6.42
12.268729,-1.05,1.32,6.46
12.271330,-1.05,1.24,6.50
12.273489,-1.05,1.15,6.53
12.275899,-1.05,1.06,6.58
12.278890,-1.05,0.98,6.61
12.281252,-1.04,0.89,6.65
12.283130,-1.04,0.79,6.69
12.285383,-1.03,0.70,6.72
12.287766,-1.02,0.60,6.74
12.290778,-1.01,0.49,6.76
12.292674,-1.00,0.38,6.78
12.295707,-0.98,0.27,6.80
12.298535,-0.96,0.16,6.81
12.300868,-0.94,0.05,6.82
12.302208,-0.91,-0.05,6.82
12.304335,-0.89,-0.14,6.82
12.307210,-0.86,-0.21,6.81
12.309076,-0.83,-0.26,6.80
12.312696,-0.81,-0.27,6.83
12.315073,-0.80,-0.23,6.88
12.317360,-0.78,-0.19,6.92
12.318932,-0.77,-0.25,6.89
12.321400,-0.74,-0.41,6.75
12.323334,-0.71,-0.60,6.53
12.325698,-0.69,-0.73,6.29
12.331157,-0.69,-0.77,6.09
12.331584,-0.72,-0.72,5.92
12.333319,-0.76,-0.61,5.77
12.338738,-0.79,-0.45,5.60
12.339004,-0.82,-0.23,5.43
12.340018,-0.84,0.03,5.26
12.342857,-0.83,0.32,5.10
12.348647,-0.80,0.61,4.93
12.348930,-0.74,0.87,4.76
12.349761,-0.66,1.09,4.59
12.351758,-0.57,1.28,4.42
12.354178,-0.47,1.41,4.26
12.356507,-0.37,1.50,4.11
12.359270,-0.26,1.55,3.96
12.361312,-0.15,1.56,3.81
12.363843,-0.03,1.55,3.65
12.366146,0.08,1.53,3.46
12.368482,0.18,1.53,3.23
12.370827,0.27,1.56,2.96
12.373174,0.36,1.59,2.67
12.375506,0.45,1.63,2.33
12.378104,0.52,1.65,1.97
12.380279,0.59,1.63,1.58
12.382812,0.64,1.59,1.16
12.384938,0.69,1.51,0.72
12.387332,0.74,1.42,0.27
12.389643,0.79,1.30,-0.17
12.392011,0.84,1.18,-0.60
12.394510,0.88,1.05,-1.00
12.396921,0.91,0.91,-1.37
12.399208,0.90,0.79,-1.67
12.401647,0.83,0.70,-1.90
12.403918,0.75,0.64,-2.09
12.406356,0.70,0.57,-2.30
12.408697,0.63,0.52,-2.53
12.411428,0.52,0.53,-2.76
12.414911,0.39,0.61,-2.99
12.416888,0.24,0.78,-3.21
12.419413,0.01,1.07,-3.40
12.420705,-0.27,1.60,-3.53
12.423440,-0.53,2.33,-3.59
12.425373,-0.68,3.16,-3.56
12.428802,-0.66,3.98,-3.41
12.430471,-0.52,4.62,-3.15
12.432462,-0.32,4.85,-2.81
12.434945,-0.06,4.43,-2.43
12.437193,0.29,3.30,-2.03
12.439507,0.56,1.96,-1.69
12.441813,0.71,1.04,-1.58
12.447239,0.76,0.72,-1.67
12.447602,0.77,0.75,-1.85
12.454750,0.82,0.93,-2.08
12.455058,0.88,1.17,-2.35
12.455265,0.99,1.47,-2.68
12.456539,1.09,1.80,-3.06
12.458462,1.16,2.23,-3.49
12.462948,1.17,2.78,-3.95
12.463498,1.14,3.47,-4.37
12.465493,1.09,4.16,-4.62
12.467906,1.07,4.67,-4.64
12.470599,1.12,4.79,-4.49
12.473006,1.20,4.44,-4.24
12.475137,1.29,3.71,-4.00
12.477505,1.38,2.74,-3.80
12.480068,1.42,1.68,-3.62
12.482416,1.43,0.68,-3.44
12.484830,1.41,-0.17,-3.26
12.487348,1.38,-0.82,-3.07
12.489594,1.34,-1.29,-2.90
12.491705,1.27,-1.60,-2.77
12.493977,1.19,-1.80,-2.68
12.496829,1.12,-1.91,-2.63
12.498929,1.06,-1.96,-2.59
12.501470,1.02,-1.96,-2.56
12.503593,1.00,-1.94,-2.51
12.505876,0.99,-1.92,-2.44
12.508304,0.98,-1.91,-2.35
12.510709,0.98,-1.91,-2.25
12.513781,0.99,-1.94,-2.14
12.515459,0.99,-1.99,-2.03
12.517846,0.98,-2.04,-1.93
12.520248,0.97,-2.09,-1.85
12.522482,0.93,-2.13,-1.79
12.524920,0.87,-2.16,-1.74
12.527318,0.79,-2.19,-1.70
12.530952,0.70,-2.21,-1.67
12.532087,0.60,-2.23,-1.64
12.534472,0.51,-2.25,-1.61
12.536681,0.42,-2.25,-1.59
12.539119,0.36,-2.24,-1.56
12.541830,0.31,-2.20,-1.52
12.544025,0.29,-2.14,-1.47
12.546447,0.29,-2.06,-1.42
12.549158,0.29,-1.95,-1.37
12.551304,0.30,-1.82,-1.32
12.553419,0.30,-1.67,-1.26
12.555707,0.29,-1.51,-1.20
12.558083,0.28,-1.35,-1.14
12.560387,0.25,-1.20,-1.08
12.563038,0.23,-1.06,-1.04
12.566165,0.20,-0.94,-1.02
12.568488,0.17,-0.82,-1.02
12.570735,0.14,-0.70,-1.04
12.572534,0.13,-0.57,-1.07
12.574853,0.11,-0.42,-1.11
12.577205,0.10,-0.26,-1.16
12.580240,0.10,-0.08,-1.21
12.582629,0.10,0.10,-1.26
12.584254,0.10,0.28,-1.31
12.587176,0.11,0.45,-1.35
12.589698,0.12,0.60,-1.38
12.591214,0.13,0.74,-1.39
12.594141,0.14,0.85,-1.39
12.596165,0.16,0.95,-1.39
12.598308,0.17,1.03,-1.38
12.600614,0.19,1.08,-1.37
12.602981,0.21,1.11,-1.36
12.605670,0.22,1.12,-1.34
12.607711,0.24,1.11,-1.33
12.610414,0.25,1.09,-1.31
12.612693,0.25,1.04,-1.29
12.615052,0.25,0.98,-1.27
12.617678,0.25,0.90,-1.25
12.619727,0.24,0.81,-1.23
12.622027,0.23,0.71,-1.21
12.624435,0.21,0.61,-1.18
12.627012,0.20,0.51,-1.14
12.631174,0.19,0.41,-1.10
12.631573,0.18,0.31,-1.06
12.634063,0.18,0.23,-1.02
12.636372,0.17,0.15,-0.97
12.639017,0.17,0.07,-0.92
12.642757,0.17,0.01,-0.87
12.643536,0.17,-0.07,-0.83
12.650076,0.17,-0.14,-0.79
12.650531,0.17,-0.23,-0.75
12.650722,0.17,-0.31,-0.71
12.652987,0.17,-0.40,-0.68
12.655235,0.17,-0.49,-0.65
12.657568,0.17,-0.57,-0.63
12.659846,0.16,-0.64,-0.60
12.662412,0.16,-0.70,-0.59
12.664777,0.16,-0.75,-0.57
12.667069,0.16,-0.79,-0.55
12.669540,0.15,-0.82,-0.54
12.671807,0.15,-0.83,-0.53
12.674145,0.15,-0.84,-0.53
12.676493,0.15,-0.84,-0.53
12.679032,0.15,-0.83,-0.53
12.681457,0.15,-0.81,-0.53
12.683983,0.15,-0.78,-0.54
12.686184,0.15,-0.75,-0.54
12.688419,0.15,-0.72,-0.56
12.690873,0.15,-0.68,-0.57
12.693207,0.14,-0.63,-0.59
12.696414,0.14,-0.59,-0.60
12.698663,0.14,-0.54,-0.62
12.701029,0.13,-0.50,-0.64
12.702643,0.13,-0.46,-0.66
12.705000,0.13,-0.42,-0.68
12.707334,0.14,-0.39,-0.69
12.709871,0.14,-0.37,-0.70
12.712867,0.14,-0.35,-0.71
12.715230,0.14,-0.33,-0.72
12.717430,0.15,-0.33,-0.73
12.719280,0.15,-0.32,-0.74
12.721604,0.16,-0.32,-0.75
12.723920,0.16,-0.32,-0.77
12.726274,0.16,-0.33,-0.79
12.730922,0.17,-0.32,-0.80
12.731281,0.17,-0.31,-0.83
12.738699,0.17,-0.30,-0.85
12.738926,0.17,-0.29,-0.88
12.739102,0.18,-0.27,-0.90
12.740720,0.18,-0.25,-0.93
12.743070,0.18,-0.24,-0.95
12.747847,0.18,-0.24,-0.98
12.748179,0.19,-0.24,-1.00
12.750012,0.19,-0.23,-1.01
12.752398,0.20,-0.23,-1.03
12.754789,0.20,-0.23,-1.04
12.757399,0.21,-0.23,-1.05
12.759577,0.21,-0.23,-1.06
12.762186,0.21,-0.25,-1.07
12.764507,0.21,-0.26,-1.07
12.767022,0.21,-0.28,-1.07
12.769077,0.22,-0.30,-1.08
12.771409,0.22,-0.33,-1.08
12.773743,0.22,-0.36,-1.08
12.776704,0.23,-0.39,-1.08
12.778817,0.23,-0.42,-1.08
12.781350,0.23,-0.45,-1.09
12.783368,0.24,-0.49,-1.09
12.785781,0.24,-0.53,-1.09
12.788074,0.24,-0.57,-1.09
12.790353,0.25,-0.60,-1.10
12.792816,0.25,-0.64,-1.10
12.795332,0.25,-0.67,-1.11
12.797643,0.25,-0.69,-1.12
12.799973,0.25,-0.72,-1.13
12.803516,0.24,-0.74,-1.14
12.806080,0.24,-0.76,-1.15
12.807092,0.24,-0.78,-1.16
12.809439,0.24,-0.79,-1.17
12.812782,0.23,-0.81,-1.18
12.814359,0.23,-0.83,-1.20
12.816477,0.24,-0.84,-1.21
12.818912,0.23,-0.85,-1.23
12.821345,0.23,-0.85,-1.25
12.823867,0.23,-0.85,-1.27
12.826049,0.23,-0.85,-1.29
12.829725,0.23,-0.84,-1.32
12.830846,0.22,-0.83,-1.35
12.834342,0.22,-0.82,-1.38
12.836931,0.21,-0.80,-1.41
12.839298,0.20,-0.78,-1.45
12.840332,0.20,-0.76,-1.49
12.842796,0.19,-0.73,-1.53
12.848572,0.18,-0.70,-1.57
12.848964,0.18,-0.68,-1.61
12.849698,0.17,-0.65,-1.65
12.853829,0.17,-0.63,-1.68
12.854417,0.16,-0.61,-1.72
12.856942,0.16,-0.60,-1.76
12.859519,0.15,-0.58,-1.79
12.867892,0.14,-0.57,-1.82
12.868374,0.13,-0.55,-1.86
12.868563,0.12,-0.53,-1.89
12.868732,0.12,-0.52,-1.92
12.871128,0.12,-0.51,-1.95
12.873290,0.12,-0.50,-1.99
12.875729,0.11,-0.51,-2.01
12.878217,0.12,-0.52,-2.04
12.880624,0.12,-0.54,-2.07
12.883099,0.13,-0.56,-2.09
12.885389,0.14,-0.59,-2.11
12.887693,0.15,-0.63,-2.13
12.890031,0.16,-0.67,-2.14
12.892294,0.17,-0.71,-2.16
12.894924,0.17,-0.75,-2.17
12.897278,0.17,-0.79,-2.19
12.899741,0.17,-0.82,-2.21
12.901978,0.18,-0.83,-2.24
12.904127,0.18,-0.84,-2.27
12.906469,0.16,-0.85,-2.30
12.909128,0.14,-0.84,-2.32
12.911544,0.13,-0.84,-2.35
12.914447,0.11,-0.83,-2.38
12.916893,0.10,-0.82,-2.42
12.919386,0.10,-0.80,-2.46
12.920727,0.11,-0.78,-2.50
12.923153,0.11,-0.76,-2.54
12.925566,0.11,-0.75,-2.59
12.928089,0.12,-0.74,-2.64
12.931749,0.13,-0.73,-2.68
12.932800,0.15,-0.73,-2.72
12.938802,0.16,-0.74,-2.77
12.939126,0.19,-0.73,-2.81
12.939846,0.21,-0.73,-2.86
12.942129,0.22,-0.73,-2.90
12.944639,0.24,-0.73,-2.94
12.949883,0.26,-0.73,-2.98
12.950319,0.28,-0.73,-3.02
12.951642,0.30,-0.74,-3.06
12.953976,0.32,-0.75,-3.10
12.956454,0.34,-0.77,-3.14
12.958706,0.34,-0.78,-3.17
12.961100,0.34,-0.79,-3.20
12.963385,0.33,-0.78,-3.23
12.965869,0.32,-0.75,-3.27
12.968230,0.30,-0.72,-3.30
12.970712,0.29,-0.68,-3.33
12.972933,0.29,-0.65,-3.36
12.975432,0.31,-0.64,-3.40
12.977797,0.33,-0.64,-3.44
12.980201,0.36,-0.64,-3.48
12.982884,0.39,-0.65,-3.51
12.984973,0.43,-0.67,-3.53
12.987174,0.46,-0.69,-3.54
12.989525,0.49,-0.73,-3.54
12.991881,0.52,-0.77,-3.53
12.994529,0.55,-0.83,-3.51
12.997993,0.57,-0.92,-3.48
13.000135,0.58,-1.02,-3.44
13.001386,0.59,-1.14,-3.39
13.003795,0.58,-1.25,-3.34
13.006144,0.57,-1.34,-3.29
13.008541,0.56,-1.42,-3.24
13.011202,0.56,-1.50,-3.18
13.014625,0.55,-1.61,-3.12
13.016719,0.54,-1.74,-3.07
13.018451,0.53,-1.91,-3.03
13.020333,0.51,-2.11,-2.99
13.022869,0.47,-2.31,-2.96
13.024966,0.39,-2.46,-2.91
13.027438,0.30,-2.53,-2.85
13.029970,0.22,-2.54,-2.78
13.032835,0.15,-2.48,-2.72
13.035051,0.09,-2.40,-2.66
13.037072,0.06,-2.28,-2.62
13.039323,0.06,-2.13,-2.60
13.041769,0.06,-1.92,-2.63
13.044112,0.06,-1.64,-2.70
13.049268,0.06,-1.28,-2.81
13.049702,0.06,-0.87,-2.94
13.054799,0.07,-0.39,-3.08
13.055094,0.08,0.13,-3.23
13.056018,0.09,0.63,-3.35
13.059486,0.12,1.03,-3.40
13.061084,0.19,1.31,-3.39
13.066771,0.25,1.44,-3.33
13.067064,0.28,1.50,-3.23
13.067795,0.29,1.52,-3.11
13.070192,0.27,1.54,-2.97
13.072424,0.23,1.56,-2.82
13.074856,0.15,1.58,-2.67
13.077282,0.06,1.60,-2.52
13.079622,-0.05,1.59,-2.38
13.082032,-0.14,1.55,-2.25
13.084496,-0.20,1.50,-2.10
13.086921,-0.21,1.44,-1.95
13.089189,-0.21,1.36,-1.79
13.091437,-0.18,1.30,-1.65
13.093885,-0.12,1.24,-1.54
13.096255,-0.05,1.19,-1.46
13.099349,0.03,1.18,-1.38
13.102092,0.08,1.22,-1.27
13.103924,0.10,1.31,-1.13
13.105757,0.09,1.43,-0.97
13.108137,0.05,1.56,-0.79
