time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.312311,-0.0311,0.0010,-0.0195,0.037
1.316995,-0.0333,0.0033,-0.0101,0.035
1.321743,-0.0308,0.0057,-0.0174,0.036
1.326481,0.0026,0.0080,-0.0105,0.013
1.332118,-0.0143,0.0056,-0.0154,0.022
1.336030,-0.0002,0.0174,-0.0228,0.029
1.340641,-0.0004,0.0030,-0.0348,0.035
1.352199,-0.0077,0.0054,-0.0135,0.016
1.353134,0.0041,0.0054,0.0076,0.010
1.355106,0.0015,-0.0113,-0.0070,0.013
1.360067,0.0060,0.0149,-0.0049,0.017
1.374401,0.0081,0.0077,0.0018,0.011
1.375264,0.0126,0.0100,0.0014,0.016
1.376304,0.0100,0.0147,0.0129,0.022
1.378536,0.0145,0.0074,0.0077,0.018
1.384087,-0.0000,0.0026,-0.0022,0.003
1.388117,0.0307,0.0169,0.0070,0.036
1.392300,0.0564,0.0001,0.0209,0.060
1.397218,0.0464,0.0144,0.0158,0.051
1.402019,0.0245,0.0142,0.0249,0.038
1.406956,-0.0089,0.0189,0.0221,0.030
1.411712,0.0078,-0.0145,0.0217,0.027
1.417714,0.0030,0.0070,0.0023,0.008
1.420929,0.0053,0.0116,0.0044,0.014
1.425939,-0.0042,-0.0003,-0.0102,0.011
1.430690,-0.0042,-0.0241,-0.0127,0.028
1.435897,0.0029,-0.0096,-0.0104,0.014
1.440557,-0.0090,-0.0143,-0.0058,0.018
1.445199,-0.0018,-0.0047,-0.0060,0.008
1.453077,-0.0042,0.0143,-0.0276,0.031
1.455204,-0.0161,-0.0071,-0.0086,0.020
1.459146,0.0149,-0.0213,-0.0278,0.038
1.471204,0.0052,-0.0235,-0.0113,0.027
1.471800,-0.0044,-0.0209,-0.0019,0.021
1.473203,-0.0020,-0.0208,-0.0093,0.023
1.477687,0.0099,0.0150,0.0095,0.020
1.483163,-0.0306,0.0030,0.0115,0.033
1.488170,-0.0067,-0.0065,0.0064,0.011
1.492341,0.0124,0.0007,0.0060,0.014
1.496755,0.0027,-0.0088,-0.0086,0.013
1.501767,0.0192,-0.0135,0.0173,0.029
1.506673,0.0523,0.0103,0.0122,0.055
1.511584,0.0331,0.0126,-0.0023,0.035
1.516144,0.0305,-0.0041,0.0069,0.032
1.520742,-0.0076,-0.0207,0.0042,0.022
1.526136,-0.0050,0.0008,0.0016,0.005
1.532858,0.0118,-0.0158,0.0015,0.020
1.535341,0.0119,-0.0062,0.0155,0.020
1.539977,0.0049,-0.0157,0.0152,0.022
1.544345,-0.0164,-0.0156,-0.0040,0.023
1.549030,-0.0089,-0.0060,0.0078,0.013
1.554653,-0.0063,-0.0059,0.0147,0.017
1.558370,-0.0014,0.0036,0.0049,0.006
1.564470,0.0012,-0.0178,0.0095,0.020
1.567825,0.0203,0.0084,0.0045,0.022
1.572700,0.0108,0.0083,0.0139,0.019
1.577378,0.0275,0.0154,-0.0006,0.032
1.582139,0.0109,0.0105,0.0040,0.016
1.587261,0.0135,0.0127,-0.0199,0.027
1.591581,-0.0268,-0.0111,0.0086,0.030
1.596360,-0.0263,-0.0110,-0.0035,0.029
1.601233,-0.0188,-0.0062,-0.0084,0.021
1.605912,-0.0232,-0.0133,0.0034,0.027
1.611128,0.0057,0.0058,-0.0133,0.016
1.615777,-0.0013,-0.0038,0.0056,0.007
1.620284,-0.0082,0.0034,0.0078,0.012
1.624945,-0.0174,0.0081,0.0076,0.021
1.629795,-0.0170,0.0009,0.0098,0.020
1.634489,0.0071,-0.0039,0.0120,0.014
1.639018,0.0096,-0.0300,0.0118,0.034
1.644134,-0.0021,-0.0084,0.0068,0.011
1.648596,0.0172,0.0011,0.0138,0.022
1.653357,0.0411,-0.0060,0.0017,0.042
1.658248,0.0410,0.0082,0.0206,0.047
1.662792,0.0362,-0.0061,0.0227,0.043
1.667460,0.0221,0.0082,0.0248,0.034
1.672360,0.0009,-0.0038,0.0032,0.005
1.676933,-0.0107,0.0033,-0.0040,0.012
1.681802,-0.0079,-0.0110,0.0126,0.018
1.686659,-0.0170,-0.0133,0.0030,0.022
1.691485,-0.0094,-0.0013,0.0100,0.014
1.696169,-0.0043,-0.0085,0.0218,0.024
1.701273,-0.0301,-0.0013,0.0026,0.030
1.705478,-0.0223,-0.0132,0.0050,0.026
1.710619,-0.0147,0.0012,0.0288,0.032
1.715027,-0.0143,0.0035,0.0168,0.022
1.719787,-0.0210,0.0129,0.0096,0.026
1.724386,-0.0348,0.0270,-0.0070,0.045
1.729405,-0.0296,-0.0064,0.0145,0.034
1.734161,-0.0410,0.0269,0.0168,0.052
1.739242,0.0117,0.0242,0.0025,0.027
1.743835,-0.0096,-0.0092,0.0240,0.027
1.748134,0.0192,0.0051,0.0073,0.021
1.752924,0.0026,0.0027,-0.0068,0.008
1.757691,-0.0044,-0.0092,-0.0114,0.015
1.762456,-0.0352,0.0027,0.0102,0.037
1.767397,-0.0324,0.0098,0.0126,0.036
1.772007,-0.0131,-0.0045,0.0103,0.017
1.776891,-0.0462,-0.0092,0.0008,0.047
1.781689,-0.0245,-0.0044,0.0058,0.026
1.786645,-0.0173,0.0028,-0.0179,0.025
1.790778,-0.0315,-0.0044,-0.0366,0.048
1.795718,-0.0456,0.0004,-0.0219,0.051
1.800430,-0.0620,0.0076,-0.0169,0.065
1.805132,-0.0522,0.0146,-0.0048,0.054
1.809882,-0.0307,0.0193,-0.0071,0.037
1.815042,-0.0260,0.0002,-0.0045,0.026
1.819526,-0.0071,-0.0022,0.0217,0.023
1.823995,-0.0359,0.0097,-0.0140,0.040
1.829082,-0.0122,0.0002,-0.0114,0.017
1.833638,-0.0196,0.0002,-0.0042,0.020
1.838306,-0.0103,0.0169,-0.0230,0.030
1.843026,0.0012,0.0073,-0.0109,0.013
1.848479,0.0150,0.0072,-0.0060,0.018
1.852588,0.0002,0.0072,-0.0035,0.008
1.857458,0.0021,0.0214,-0.0082,0.023
1.862156,-0.0244,-0.0025,-0.0057,0.025
1.867314,-0.0151,0.0118,-0.0152,0.024
1.871625,-0.0178,-0.0191,-0.0222,0.034
1.876148,0.0152,-0.0142,-0.0101,0.023
1.881058,0.0432,-0.0211,0.0066,0.049
1.885788,0.0377,-0.0091,0.0184,0.043
1.890705,0.0490,-0.0090,0.0206,0.054
1.895901,0.0435,-0.0089,0.0158,0.047
1.900035,0.0049,0.0102,0.0205,0.023
1.904742,-0.0073,0.0054,0.0203,0.022
1.909544,0.0115,0.0006,0.0036,0.012
1.914207,0.0041,0.0054,-0.0011,0.007
1.919069,-0.0056,-0.0160,0.0061,0.018
1.923971,0.0061,0.0103,0.0038,0.013
1.928907,0.0081,-0.0088,-0.0009,0.012
1.933180,0.0007,0.0079,-0.0222,0.024
1.938225,0.0146,0.0364,-0.0126,0.041
1.943112,0.0000,0.0076,-0.0243,0.025
1.948691,0.0021,-0.0233,-0.0217,0.032
1.952168,0.0114,-0.0089,-0.0145,0.020
1.957067,0.0063,0.0102,-0.0097,0.015
1.962021,0.0297,0.0007,-0.0191,0.035
1.966703,0.0055,-0.0088,-0.0214,0.024
1.971434,-0.0470,0.0103,-0.0450,0.066
1.975822,-0.0468,0.0197,-0.0116,0.052
1.981055,-0.0372,0.0148,-0.0116,0.042
1.985613,-0.0111,-0.0019,0.0050,0.012
1.990106,-0.0066,0.0171,0.0048,0.019
1.994811,0.0241,0.0027,0.0165,0.029
1.999606,0.0284,-0.0020,-0.0075,0.029
2.004384,0.0113,-0.0020,-0.0053,0.013
2.008882,0.0062,-0.0043,-0.0030,0.008
2.016666,0.0012,-0.0043,0.0017,0.005
2.019245,0.0057,-0.0042,-0.0055,0.009
2.023327,-0.0064,-0.0089,-0.0174,0.021
2.028126,-0.0019,0.0102,0.0017,0.010
2.034251,0.0192,-0.0136,0.0016,0.024
2.038255,0.0188,-0.0040,0.0133,0.023
2.042237,0.0303,0.0032,-0.0035,0.031
2.055589,0.0084,-0.0016,0.0059,0.010
2.056451,0.0224,0.0032,0.0128,0.026
2.057152,-0.0040,0.0031,0.0008,0.005
2.061603,-0.0018,0.0055,0.0031,0.007
2.079621,0.0337,0.0007,0.0054,0.034
2.080444,0.0381,0.0173,0.0005,0.042
2.080782,0.0258,-0.0113,0.0028,0.028
2.081182,-0.0007,-0.0135,0.0026,0.014
2.084910,0.0087,0.0056,-0.0046,0.011
2.089929,0.0276,-0.0040,-0.0142,0.031
2.095208,0.0226,-0.0206,-0.0023,0.031
2.099520,0.0295,0.0152,0.0023,0.033
2.103842,0.0364,0.0127,0.0117,0.040
2.108708,0.0100,0.0102,-0.0075,0.016
2.114221,0.0004,0.0078,-0.0076,0.011
2.118395,-0.0138,0.0053,-0.0149,0.021
2.123324,0.0052,0.0124,-0.0102,0.017
2.127872,0.0028,0.0075,-0.0150,0.017
2.132785,-0.0019,-0.0020,-0.0175,0.018
2.138014,0.0052,0.0194,-0.0128,0.024
2.142458,-0.0044,0.0002,-0.0010,0.004
2.154579,0.0005,-0.0069,-0.0012,0.007
2.156046,-0.0066,0.0050,-0.0085,0.012
2.156692,0.0006,-0.0093,-0.0109,0.014
2.160864,0.0078,-0.0021,0.0198,0.021
2.174148,0.0197,0.0121,0.0100,0.025
2.174703,0.0126,-0.0331,-0.0117,0.037
2.175142,0.0293,-0.0138,0.0096,0.034
2.180367,0.0055,-0.0256,-0.0025,0.026
2.184489,0.0057,-0.0230,0.0116,0.026
2.189026,-0.0013,-0.0062,0.0065,0.009
2.193858,0.0180,0.0033,0.0039,0.019
2.198655,0.0229,-0.0205,0.0132,0.033
2.203661,0.0350,-0.0132,0.0034,0.038
2.208311,0.0137,-0.0132,-0.0039,0.019
2.214355,0.0141,0.0035,-0.0230,0.027
2.218018,0.0144,0.0058,-0.0016,0.016
2.222939,-0.0043,-0.0037,0.0054,0.008
2.227896,-0.0038,0.0057,-0.0091,0.011
2.232237,-0.0009,0.0128,-0.0187,0.023
2.237065,0.0043,0.0150,-0.0140,0.021
2.242188,-0.0096,-0.0184,-0.0022,0.021
2.246550,-0.0114,-0.0135,-0.0001,0.018
2.255684,-0.0132,0.0008,-0.0074,0.015
2.256848,-0.0008,0.0031,-0.0004,0.003
2.261407,-0.0289,0.0102,0.0160,0.035
2.278452,-0.0068,0.0053,0.0157,0.018
2.280264,-0.0040,-0.0043,0.0011,0.006
2.280817,0.0035,0.0029,-0.0109,0.012
2.281370,-0.0081,-0.0067,-0.0086,0.014
2.285643,-0.0290,0.0100,-0.0063,0.031
2.288728,-0.0166,0.0027,0.0054,0.018
2.293529,-0.0351,0.0193,-0.0043,0.040
2.298449,-0.0250,-0.0094,0.0050,0.027
2.303985,-0.0008,0.0263,0.0072,0.027
2.308002,-0.0242,-0.0072,0.0070,0.026
2.312987,-0.0143,0.0166,-0.0098,0.024
2.318783,-0.0187,0.0093,-0.0076,0.022
2.322476,-0.0326,-0.0074,-0.0077,0.034
2.327758,-0.0274,0.0093,-0.0030,0.029
2.332013,-0.0175,-0.0003,0.0110,0.021
2.337149,-0.0219,0.0163,0.0273,0.039
2.341971,-0.0358,-0.0052,0.0293,0.047
2.346101,-0.0093,-0.0099,0.0100,0.017
2.354135,-0.0186,0.0020,0.0216,0.029
2.355721,-0.0160,0.0067,0.0213,0.027
2.360210,0.0055,0.0114,0.0329,0.035
2.372069,0.0008,0.0018,0.0206,0.021
2.373424,-0.0181,-0.0101,0.0156,0.026
2.374679,0.0106,-0.0124,0.0201,0.026
2.379327,0.0105,0.0138,0.0104,0.020
2.384030,0.0010,-0.0219,0.0221,0.031
2.388390,-0.0037,0.0115,0.0195,0.023
2.392969,-0.0108,-0.0005,0.0122,0.016
2.398551,-0.0272,0.0090,0.0049,0.029
2.402541,-0.0198,-0.0029,0.0143,0.025
2.407272,-0.0148,0.0090,0.0024,0.018
2.412009,-0.0195,-0.0053,-0.0095,0.022
2.416657,-0.0075,0.0089,-0.0213,0.024
2.421832,-0.0241,0.0184,-0.0022,0.030
2.426454,-0.0074,-0.0150,-0.0069,0.018
2.431569,-0.0027,0.0017,-0.0139,0.014
2.435950,-0.0123,0.0065,-0.0090,0.017
2.441027,0.0067,0.0207,-0.0089,0.023
2.445473,0.0089,-0.0032,-0.0112,0.015
2.450752,0.0040,-0.0056,-0.0182,0.019
2.455203,-0.0008,-0.0079,0.0009,0.008
2.460135,-0.0033,0.0183,0.0080,0.020
2.471098,-0.0009,0.0015,-0.0086,0.009
2.471957,0.0062,0.0086,-0.0204,0.023
2.473932,0.0180,-0.0057,-0.0037,0.019
2.478683,0.0202,-0.0246,0.0058,0.032
2.487184,0.0106,-0.0078,0.0058,0.014
2.487929,0.0011,-0.0220,0.0034,0.022
2.492553,0.0059,-0.0028,0.0200,0.021
2.497707,0.0035,0.0233,0.0199,0.031
2.502334,0.0297,0.0041,0.0221,0.037
2.506791,0.0129,0.0065,-0.0042,0.015
2.511748,0.0011,0.0183,-0.0041,0.019
2.516446,-0.0107,-0.0009,0.0008,0.011
2.521142,-0.0390,-0.0199,-0.0063,0.044
2.526155,-0.0268,-0.0173,-0.0181,0.037
2.531707,-0.0218,-0.0053,-0.0084,0.024
2.535847,-0.0050,-0.0076,-0.0083,0.012
2.540474,0.0188,0.0138,0.0036,0.024
2.545291,0.0092,-0.0006,-0.0035,0.010
2.551279,0.0115,0.0042,0.0037,0.013
2.555374,0.0068,-0.0101,0.0038,0.013
2.559621,-0.0027,0.0018,0.0156,0.016
2.571410,-0.0003,0.0042,0.0227,0.023
2.572217,-0.0073,-0.0243,0.0107,0.028
2.574502,0.0118,-0.0099,0.0059,0.016
2.578250,0.0141,-0.0122,-0.0060,0.020
